date,t,days_from_start,team,dept_bin,team_dept_idx,split_code,day_num,sin_dow,cos_dow,quarter,week_of_study,logit_productivity,productivity_beta,actual_productivity,log_incentive,log_wip_imputed,log_over_time,log_smv,log_workers,incentive_x_log_wip,log_wip_x_log_workers,no_of_style_change,style_change_flag,targeted_productivity,wip_missing_flag,idle_event,cum_overtime_team,outlier_flag,low_productivity
2015-01-13,10,12,11,1,14,0,3,1.2246467991473532e-16,-1.0,2,2,0.33194386123740927,0.5822322729189641,0.582301029,3.6375861597263857,6.274762021241939,9.163353580751846,3.3006401266708405,3.970291913552122,22.82498748404644,24.91263691240084,0,0,0.7,0,0,125700,0,1
2015-01-13,10,12,12,1,15,0,3,1.2246467991473532e-16,-1.0,2,2,1.3862688631319777,0.7999959202907269,0.800246753,3.9318256327243257,0.0,8.643120748014027,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,71535,0,0
2015-01-14,11,13,1,0,0,0,4,-0.8660254037844384,-0.5000000000000004,2,2,2.1050829162273805,0.8913962306265664,0.891723485,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,116340,0,0
2015-01-14,11,13,1,1,12,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.385459436523326,0.7998663786031747,0.800117103,4.1588830833596715,0.0,9.27058845232154,3.264231526588998,4.07753744390572,0.0,0.0,0,0,0.8,0,0,126960,0,0
2015-01-14,11,13,2,0,4,0,4,-0.8660254037844384,-0.5000000000000004,2,2,-1.1118448326364527,0.2475271147301587,0.247316017,0.0,0.0,7.139660335964919,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,114030,0,1
2015-01-14,11,13,2,1,16,0,4,-0.8660254037844384,-0.5000000000000004,2,2,-0.7937446551793435,0.3113651854168755,0.311207464,3.332204510175204,0.0,8.357259153499912,3.9322177127136655,4.04305126783455,0.0,0.0,0,0,0.8,0,0,118290,1,1
2015-01-14,11,13,3,0,5,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.5201821518425678,0.8205653018111947,0.820833333,0.0,0.0,7.273092595999522,1.423108334242607,1.9459101490553132,0.0,0.0,0,0,0.8,1,0,110400,0,0
2015-01-14,11,13,4,0,6,0,4,-0.8660254037844384,-0.5000000000000004,2,2,2.2863459828213335,0.9077398883609022,0.908080808,0.0,0.0,7.901377353792616,1.4586150226995167,2.0794415416798357,0.0,0.0,0,0,0.35,1,0,160170,0,0
2015-01-14,11,13,4,1,18,0,4,-0.8660254037844384,-0.5000000000000004,2,2,0.4066562291399024,0.6002858349674185,0.600369686,3.1780538303479458,6.705639094860003,8.537191877922927,3.109060958860994,4.04305126783455,21.310882010350763,27.11124264411466,0,0,0.6,0,0,165270,0,0
2015-01-14,11,13,5,0,7,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.8512922120070192,0.8642787521035923,0.864583333,0.0,0.0,7.273092595999522,1.423108334242607,2.70805020110221,0.0,0.0,0,0,0.65,1,0,103080,0,0
2015-01-14,11,13,5,1,19,0,4,-0.8660254037844384,-0.5000000000000004,2,2,0.8469569254755109,0.6999283987869674,0.700095563,0.0,0.0,8.898502209646642,3.0344721018699214,4.060443010546419,0.0,0.0,0,0,0.7,0,0,110400,0,0
2015-01-14,11,13,6,1,20,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.3862688631319777,0.7999959202907269,0.800246753,3.6635616461296463,0.0,8.643120748014027,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,80085,0,0
2015-01-14,11,13,7,0,9,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.6383673718803453,0.8373126630008354,0.837594697,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,113790,0,0
2015-01-14,11,13,7,1,21,0,4,-0.8660254037844384,-0.5000000000000004,2,2,2.1951210287553202,0.8998105212664996,0.900144811,4.2626798770413155,0.0,9.227295812625597,3.254242968705492,4.034240638152395,0.0,0.0,0,0,0.8,0,0,123960,0,0
2015-01-14,11,13,8,0,10,0,4,-0.8660254037844384,-0.5000000000000004,2,2,0.695501999540226,0.6671897542355889,0.667329545,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,114360,0,1
2015-01-14,11,13,8,1,22,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.7333800406535405,0.8498442540818714,0.850136766,4.110873864173311,7.105786129481271,9.227295812625597,3.254242968705492,4.034240638152395,29.21099048408979,28.666451169572962,0,0,0.8,0,0,124530,0,0
2015-01-14,11,13,9,0,11,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.7975032680809833,0.8578447377142856,0.858143939,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,117660,0,0
2015-01-14,11,13,9,1,23,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.7362450890344094,0.8502094936975773,0.850502311,4.330733340286331,7.117205503164344,9.27058845232154,3.264231526588998,4.07753744390572,30.822719162223176,29.02067193512446,0,0,0.8,0,0,128280,0,0
2015-01-14,11,13,10,0,1,0,4,-0.8660254037844384,-0.5000000000000004,2,2,-0.6969024241372159,0.33249935770426065,0.332359307,0.0,0.0,7.139660335964919,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,119130,0,1
2015-01-14,11,13,10,1,13,0,4,-0.8660254037844384,-0.5000000000000004,2,2,-7.859828241301806e-05,0.49998035042940686,0.499980334,3.1780538303479458,6.854354502255021,8.128880142125638,3.109060958860994,4.034240638152395,21.78350758045426,27.652115481300044,0,0,0.5,0,0,122520,0,1
2015-01-14,11,13,11,0,2,0,4,-0.8660254037844384,-0.5000000000000004,2,2,2.653792542796004,0.934244357433584,0.934607438,0.0,0.0,7.591357046698551,1.423108334242607,1.9459101490553132,0.0,0.0,0,0,0.8,1,0,127680,0,0
2015-01-14,11,13,11,1,14,0,4,-0.8660254037844384,-0.5000000000000004,2,2,-0.6183512038888339,0.35015653717627404,0.35003125,3.1780538303479458,6.732210706467206,8.881975184248867,2.681706225762608,4.007333185232471,21.395328022397553,26.978211374003372,0,0,0.35,0,0,134880,0,0
2015-01-14,11,13,12,1,15,0,4,-0.8660254037844384,-0.5000000000000004,2,2,1.3866853106269175,0.8000625445847953,0.800313433,3.9318256327243257,0.0,7.9966538754626075,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,74505,0,0
2015-01-15,12,14,1,0,0,0,5,-0.8660254037844386,0.5000000000000001,3,3,2.030285237970897,0.8839403436457811,0.884261364,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,128400,0,0
2015-01-15,12,14,1,1,12,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.7362450890344094,0.8502094936975773,0.850502311,4.330733340286331,7.057036981697891,9.27058845232154,3.264231526588998,4.07753744390572,30.562145340272675,28.775332535900553,0,0,0.8,0,0,139020,0,0
2015-01-15,12,14,2,1,16,0,5,-0.8660254037844386,0.5000000000000001,3,3,-4.444284043455081e-06,0.49999888892898914,0.499998888,3.1780538303479458,0.0,9.19125948416339,3.1328821117012247,3.9982007016691985,0.0,0.0,0,0,0.5,0,0,128100,0,1
2015-01-15,12,14,3,1,17,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.665741944521993,0.6605490546599833,0.660683293,3.4339872044851463,7.005789019253503,9.227295812625597,3.1144038032714896,4.034240638152395,24.05778984943907,28.263038763794295,0,0,0.5,0,0,120570,0,0
2015-01-15,12,14,4,0,6,0,5,-0.8660254037844386,0.5000000000000001,3,3,4.430202201906168,0.9882281464862155,0.988636364,0.0,0.0,8.188966863648876,1.4586150226995167,2.995732273553991,0.0,0.0,0,0,0.35,1,0,168870,0,0
2015-01-15,12,14,4,1,18,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.6190635131832938,0.6500055293166249,0.650130952,3.295836866004329,0.0,9.218407743053941,3.1144038032714896,4.02535169073515,0.0,0.0,0,0,0.65,0,0,178950,0,0
2015-01-15,12,14,5,0,7,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.8182175629992918,0.8603521112481203,0.860653409,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0,0,0.65,1,0,111840,0,0
2015-01-15,12,14,5,1,19,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.8467893892751054,0.6998932102088554,0.700060345,0.0,5.971261839790462,9.25349564229011,3.0344721018699214,4.060443010546419,0.0,24.245968401519733,0,0,0.7,0,0,122280,0,0
2015-01-15,12,14,6,1,20,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.3849245316273653,0.7997807372096909,0.80003139,3.6635616461296463,0.0,8.507344855361422,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,85035,0,0
2015-01-15,12,14,7,0,9,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.7961069153748268,0.6891410972698413,0.689299242,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,125400,0,1
2015-01-15,12,14,7,1,21,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.7333800406535405,0.8498442540818714,0.850136766,4.110873864173311,0.0,9.227295812625597,3.254242968705492,4.034240638152395,0.0,0.0,0,0,0.8,0,0,135570,0,0
2015-01-15,12,14,8,0,10,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.43397961236778815,0.6068235616407687,0.606912879,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,125970,0,1
2015-01-15,12,14,8,1,22,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.7355651698167778,0.8501228831144528,0.850415628,4.110873864173311,7.071573364211532,9.101752431559284,3.254242968705492,4.034240638152395,29.070346121521325,28.528428641578213,0,0,0.8,0,0,134940,0,0
2015-01-15,12,14,9,0,11,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.7975032680809833,0.8578447377142856,0.858143939,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,129720,0,0
2015-01-15,12,14,9,1,23,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.385459436523326,0.7998663786031747,0.800117103,4.1588830833596715,7.222566018822171,9.27058845232154,3.264231526588998,4.07753744390572,30.037807634127937,29.450283382828466,0,0,0.8,0,0,140340,0,0
2015-01-15,12,14,10,0,1,0,5,-0.8660254037844386,0.5000000000000001,3,3,3.003489231291409,0.9527315099482039,0.953110048,0.0,0.0,8.137688184977605,1.3711807233098425,2.9444389791664403,0.0,0.0,0,0,0.8,1,0,125940,0,0
2015-01-15,12,14,10,1,13,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.40633177102742296,0.6002079810626566,0.600291767,3.1780538303479458,6.981934677156389,9.227295812625597,3.1144038032714896,4.034240638152395,22.18896424397601,28.16680460750973,0,0,0.6,0,0,136110,0,0
2015-01-15,12,14,11,1,14,0,5,-0.8660254037844386,0.5000000000000001,3,3,0.00010019222731815623,0.5000250480568086,0.500025069,3.4339872044851463,6.822197390620491,9.200391041122515,2.7006898466959175,4.007333185232471,23.427338545862717,27.338817999639865,0,0,0.5,0,0,144780,0,0
2015-01-15,12,14,12,1,15,0,5,-0.8660254037844386,0.5000000000000001,3,3,1.3849245316273653,0.7997807372096909,0.80003139,3.9318256327243257,0.0,8.507344855361422,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,79455,0,0
2015-01-17,13,16,1,0,0,0,0,0.0,1.0,3,3,2.030285237970897,0.8839403436457811,0.884261364,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,140460,0,0
2015-01-17,13,16,1,1,12,0,0,0.0,1.0,3,3,1.385459436523326,0.7998663786031747,0.800117103,4.1588830833596715,5.147494476813453,9.27058845232154,3.8852682681193262,4.07753744390572,21.40782770130681,20.989101471504735,0,0,0.8,0,0,151080,0,0
2015-01-17,13,16,2,0,4,0,0,0.0,1.0,3,3,3.9180315726035895,0.9805073290192147,0.980909091,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0,0,0.8,1,0,129900,0,0
2015-01-17,13,16,2,1,16,0,0,0.0,1.0,3,3,1.2076807139798316,0.7698883208688387,0.77011398,3.1780538303479458,6.763884908562435,8.790421306897867,3.1328821117012247,4.034240638152395,21.495990341689513,27.287139369908274,0,0,0.6,0,0,136470,0,0
2015-01-17,13,16,3,1,17,0,0,0.0,1.0,3,3,0.40633177102742296,0.6002079810626566,0.600291767,3.4339872044851463,7.039660349862076,9.227295812625597,3.1144038032714896,4.034240638152395,24.174103565347796,28.399683862203695,0,0,0.6,0,0,130740,0,0
2015-01-17,13,16,4,1,18,0,0,0.0,1.0,3,3,0.8490802249224684,0.7003741630743526,0.7005417,3.9318256327243257,0.0,9.227295812625597,3.1144038032714896,4.034240638152395,0.0,0.0,0,0,0.7,0,0,189120,0,0
2015-01-17,13,16,5,0,7,0,0,0.0,1.0,3,3,4.313479679235759,0.9867899549874686,0.98719697,0.0,0.0,7.901377353792616,1.423108334242607,2.70805020110221,0.0,0.0,0,0,0.65,1,0,124980,0,0
2015-01-17,13,16,5,1,19,0,0,0.0,1.0,3,3,-0.19238063602731686,0.4520526287752715,0.452012539,3.091042453358316,0.0,9.25349564229011,3.718195508447989,4.060443010546419,0.0,0.0,0,0,0.7,0,0,135420,0,1
2015-01-17,13,16,6,0,8,0,0,0.0,1.0,3,3,-0.13706947164158034,0.4657861828705096,0.465757576,0.0,0.0,6.803505257608338,1.0647107369924282,1.6094379124341003,0.0,0.0,0,0,0.8,1,0,85935,0,1
2015-01-17,13,16,6,1,20,0,0,0.0,1.0,3,3,1.3868747887120865,0.8000928522439432,0.800343766,4.1588830833596715,0.0,8.610865667278873,2.4344901638739844,3.417726683613366,0.0,0.0,0,0,0.8,0,0,91425,0,0
2015-01-17,13,16,7,0,9,0,0,0.0,1.0,3,3,0.6708877766086994,0.661701918726817,0.661837121,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,137010,0,1
2015-01-17,13,16,7,1,21,0,0,0.0,1.0,3,3,1.3855319536101698,0.7998779868972431,0.800128721,3.9318256327243257,7.242082359256962,9.227295812625597,3.254242968705492,4.034240638152395,28.474605054427183,29.216302958561013,0,0,0.8,0,0,147180,0,0
2015-01-17,13,16,8,0,10,0,0,0.0,1.0,3,3,0.7328095616754575,0.6754215084979114,0.675568182,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,136380,0,1
2015-01-17,13,16,8,1,22,0,0,0.0,1.0,3,3,1.3855319536101698,0.7998779868972431,0.800128721,3.9318256327243257,7.164720378771857,9.227295812625597,3.254242968705492,4.034240638152395,28.17043123655753,28.90420611304005,0,0,0.8,0,0,146550,0,0
2015-01-17,13,16,9,0,11,0,0,0.0,1.0,3,3,1.5612316213443047,0.8265300115956558,0.82680303,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0,0,0.8,1,0,142140,0,0
2015-01-17,13,16,9,1,23,0,0,0.0,1.0,3,3,1.385459436523326,0.7998663786031747,0.800117103,4.1588830833596715,7.029087564149662,9.27058845232154,3.264231526588998,4.07753744390572,29.233153361995868,28.661367739312293,0,0,0.8,0,0,152760,0,0
2015-01-17,13,16,10,0,1,0,0,0.0,1.0,3,3,3.632225427666515,0.9742247030509608,0.974621212,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,137550,0,0
2015-01-17,13,16,10,1,13,0,0,0.0,1.0,3,3,0.6193608668189786,0.6500731737577277,0.650198653,3.58351893845611,0.0,9.18204377282107,3.1144038032714896,3.9889840465642745,0.0,0.0,0,0,0.65,0,0,147270,0,0
2015-01-17,13,16,11,0,2,0,0,0.0,1.0,3,3,-0.7814459917752269,0.3140083254335839,0.313852814,0.0,0.0,7.139660335964919,1.423108334242607,1.9459101490553132,0.0,0.0,0,0,0.8,1,0,146040,0,1
2015-01-17,13,16,11,1,14,0,0,0.0,1.0,3,3,0.4062547434846928,0.6001894975171261,0.600273268,3.6635616461296463,6.93537044601511,9.218407743053941,2.7006898466959175,4.02535169073515,25.408157167722017,27.917305150741512,0,0,0.6,0,0,156120,0,0
2015-01-17,13,16,12,1,15,0,0,0.0,1.0,3,3,1.3862688631319777,0.7999959202907269,0.800246753,4.1588830833596715,0.0,8.643120748014027,2.4518667957098,3.449987545831587,0.0,0.0,0,0,0.8,0,0,85125,0,0
2015-01-18,14,17,1,1,12,0,1,0.8660254037844386,0.5000000000000001,3,3,-0.3916382210628705,0.4033229946165413,0.403242161,3.2188758248682006,7.231287004327616,9.24483841238375,3.893859034800475,4.051784947803305,23.276614920913755,29.299619837380284,0,0,0.8,0,0,161430,1,1
2015-01-18,14,17,2,1,16,0,1,0.8660254037844386,0.5000000000000001,3,3,0.6195578434612582,0.6501179802940684,0.650243497,3.295836866004329,6.933423025730715,9.227295812625597,3.1328821117012247,4.034240638152395,22.85143121580657,27.97109693190439,0,0,0.65,0,0,146640,0,0
2015-01-18,14,17,3,1,17,0,1,0.8660254037844386,0.5000000000000001,3,3,0.6203188940326659,0.6502910725680868,0.650416734,3.58351893845611,0.0,9.227295812625597,3.1144038032714896,4.034240638152395,0.0,0.0,0,0,0.65,0,0,140910,0,0
2015-01-18,14,17,4,1,18,0,1,0.8660254037844386,0.5000000000000001,3,3,0.8490802249224684,0.7003741630743526,0.7005417,3.9318256327243257,6.78332520060396,9.227295812625597,3.1144038032714896,4.034240638152395,26.670851898839526,27.365566186079743,0,0,0.7,0,0,199290,0,0
2015-01-18,14,17,5,0,7,0,1,0.8660254037844386,0.5000000000000001,3,3,1.7543357250902423,0.8524988295371763,0.852793561,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0,0,0.6,1,0,136860,0,0
2015-01-18,14,17,5,1,19,0,1,0.8660254037844386,0.5000000000000001,3,3,0.4053780315062824,0.5999791014335839,0.600062696,3.4339872044851463,0.0,9.25349564229011,3.0155349008501706,4.060443010546419,0.0,0.0,0,0,0.6,0,0,147300,0,0
2015-01-18,14,17,6,0,8,0,1,0.8660254037844386,0.5000000000000001,3,3,1.415257135170254,0.804593807903091,0.804848485,0.0,0.0,7.496097345175956,1.0647107369924282,2.302585092994046,0.0,0.0,0,0,0.8,1,0,93225,0,0
2015-01-18,14,17,6,1,20,0,1,0.8660254037844386,0.5000000000000001,3,3,1.3868747887120865,0.8000928522439432,0.800343766,4.1588830833596715,0.0,8.610865667278873,2.4344901638739844,3.417726683613366,0.0,0.0,0,0,0.8,0,0,98715,0,0
2015-01-18,14,17,7,0,9,0,1,0.8660254037844386,0.5000000000000001,3,3,0.8089467420906956,0.6918850160233918,0.692045455,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,148620,0,1
2015-01-18,14,17,7,1,21,0,1,0.8660254037844386,0.5000000000000001,3,3,1.3855319536101698,0.7998779868972431,0.800128721,3.9318256327243257,0.0,9.227295812625597,3.888549649242504,4.034240638152395,0.0,0.0,0,0,0.8,0,0,158790,0,0
2015-01-18,14,17,8,0,10,0,1,0.8660254037844386,0.5000000000000001,3,3,0.5742817380685487,0.6397505756925647,0.639867424,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,147990,0,1
2015-01-18,14,17,8,1,22,0,1,0.8660254037844386,0.5000000000000001,3,3,1.3855319536101698,0.7998779868972431,0.800128721,3.6635616461296463,0.0,9.227295812625597,3.254242968705492,4.034240638152395,0.0,0.0,0,0,0.8,0,0,158160,0,0
2015-01-18,14,17,9,0,11,0,1,0.8660254037844386,0.5000000000000001,3,3,0.330894113164257,0.5819769124310777,0.582045455,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0,0,0.8,1,0,154560,0,1
2015-01-18,14,17,9,1,23,0,1,0.8660254037844386,0.5000000000000001,3,3,1.384822323051975,0.7997643698947369,0.800015009,3.9318256327243257,0.0,8.205491613120236,3.264231526588998,4.07753744390572,0.0,0.0,0,0,0.8,0,0,158220,0,0
2015-01-18,14,17,10,0,1,0,1,0.8660254037844386,0.5000000000000001,3,3,-1.1746462641310875,0.2360161772598162,0.235795455,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.7,1,0,148710,0,1
2015-01-18,14,17,10,1,13,0,1,0.8660254037844386,0.5000000000000001,3,3,0.8469502319945114,0.699926992962406,0.700094156,3.713572066704308,6.910750787961936,9.218407743053941,3.1144038032714896,4.02535169073515,25.66357108613023,27.818202368571846,0,0,0.7,0,0,158790,0,0
2015-01-18,14,17,11,0,2,0,1,0.8660254037844386,0.5000000000000001,3,3,1.644167000945844,0.8381011447351713,0.838383838,0.0,0.0,7.6783263565068856,1.423108334242607,2.4849066497880004,0.0,0.0,0,0,0.65,1,0,158280,0,0
2015-01-18,14,17,11,1,14,0,1,0.8660254037844386,0.5000000000000001,3,3,0.6198041816848233,0.6501740114452799,0.650299575,3.8066624897703196,7.039660349862076,9.236105579862208,2.7006898466959175,4.04305126783455,26.79761099454337,28.46170770263448,0,0,0.65,0,0,168540,0,0
2015-01-18,14,17,12,1,15,0,1,0.8660254037844386,0.5000000000000001,3,3,0.6727575247568715,0.6621203398763577,0.662255892,4.04305126783455,0.0,8.643120748014027,3.2910104226273997,3.449987545831587,0.0,0.0,0,0,0.8,0,0,90795,0,1
2015-01-19,15,18,1,1,12,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.20037851162882508,0.5499276834452799,0.549969429,3.4339872044851463,7.30854279753919,9.227295812625597,3.1328821117012247,4.034240638152395,25.097442450181653,29.484420359508597,0,0,0.5,0,0,171600,0,0
2015-01-19,15,18,2,1,16,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.100257109881738,0.7503082771428572,0.750517565,3.6635616461296463,6.914730892718563,9.227295812625597,3.1328821117012247,4.034240638152395,25.332542891871537,27.895688369293016,0,0,0.7,0,0,156810,0,0
2015-01-19,15,18,3,1,17,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.0978329370624174,0.7498538431044277,0.750062751,3.9318256327243257,0.0,9.227295812625597,3.1144038032714896,4.034240638152395,0.0,0.0,0,0,0.7,0,0,151080,0,0
2015-01-19,15,18,4,0,6,0,2,0.8660254037844387,-0.4999999999999998,3,3,3.7434002809301554,0.9768740029172933,0.977272727,0.0,0.0,8.525359754082631,1.4586150226995167,3.332204510175204,0.0,0.0,0,0,0.7,1,0,204330,0,0
2015-01-19,15,18,4,1,18,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.097861158659612,0.7498591366783626,0.750068049,4.1588830833596715,6.836259277277067,9.236105579862208,3.1144038032714896,4.04305126783455,28.43120306172821,27.639346738240754,0,0,0.7,0,0,214590,0,0
2015-01-19,15,18,5,0,7,0,2,0.8660254037844387,-0.4999999999999998,3,3,3.1401322300096273,0.958518138629908,0.958901515,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0,0,0.65,1,0,148740,0,0
2015-01-19,15,18,5,1,19,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.618780212784271,0.6499410762071846,0.650066445,3.58351893845611,0.0,9.0217190130337,3.0155349008501706,4.060443010546419,0.0,0.0,0,0,0.65,0,0,157020,0,0
2015-01-19,15,18,6,1,20,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.386968551884649,0.800107848705096,0.800358775,3.9318256327243257,0.0,8.385032287813898,2.4344901638739844,3.4339872044851463,0.0,0.0,0,0,0.8,0,0,103095,0,0
2015-01-19,15,18,7,1,21,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.3079979825462572,0.5763965163141186,0.576460393,3.4339872044851463,6.947937068614969,9.236105579862208,3.888549649242504,4.04305126783455,23.85912699119184,28.090865774098422,0,0,0.8,0,0,169050,0,1
2015-01-19,15,18,8,0,10,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.7706119769105783,0.6836532617610693,0.683806818,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,159600,0,1
2015-01-19,15,18,8,1,22,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.3857434496240089,0.799911839592314,0.800162602,3.9318256327243257,0.0,8.197263371414335,3.254242968705492,4.034240638152395,0.0,0.0,0,0,0.8,0,0,163230,0,0
2015-01-19,15,18,9,0,11,0,2,0.8660254037844387,-0.4999999999999998,3,3,3.2794865979126744,0.9637183366382623,0.964106061,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0,0,0.8,1,0,160020,0,0
2015-01-19,15,18,9,1,23,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.385459436523326,0.7998663786031747,0.800117103,4.1588830833596715,0.0,9.27058845232154,3.264231526588998,4.07753744390572,0.0,0.0,0,0,0.8,0,0,170640,0,0
2015-01-19,15,18,10,0,1,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.1537724579111298,0.5383675411161237,0.538399621,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0,0,0.7,1,0,160230,0,1
2015-01-19,15,18,10,1,13,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.0978042151509284,0.7498484556090226,0.750057359,4.1588830833596715,0.0,9.218407743053941,3.1144038032714896,4.02535169073515,0.0,0.0,0,0,0.7,0,0,170310,0,0
2015-01-19,15,18,11,0,2,0,2,0.8660254037844387,-0.4999999999999998,3,3,-0.36553226771072655,0.4096210227067669,0.409545455,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0,0,0.7,1,0,169980,0,1
2015-01-19,15,18,11,1,14,0,2,0.8660254037844387,-0.4999999999999998,3,3,0.8473129141302631,0.7000031612765246,0.700170388,3.9318256327243257,7.3031700512368,9.236105579862208,2.7006898466959175,4.04305126783455,28.71479120759748,29.527090934864262,0,0,0.7,0,0,180240,0,0
2015-01-19,15,18,12,0,3,0,2,0.8660254037844387,-0.4999999999999998,3,3,1.3467587159220749,0.7935992127084378,0.793844697,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0,0,0.8,1,0,92235,0,1
2015-01-19,15,18,12,1,15,0,2,0.8660254037844387,-0.4999999999999998,3,3,-0.617529700052994,0.35034349086048455,0.35021836,3.1780538303479458,7.013915474810528,8.71948076085107,2.725235025856311,3.5263605246161616,22.29060094045833,24.733594653366268,0,0,0.35,0,0,98355,0,0
2015-01-20,16,19,2,1,16,0,3,1.2246467991473532e-16,-1.0,3,3,1.0976685959812815,0.7498230158796992,0.750031898,3.9318256327243257,0.0,9.236105579862208,3.1328821117012247,4.04305126783455,0.0,0.0,0,0,0.7,0,0,167070,0,0
2015-01-20,16,19,3,1,17,0,3,1.2246467991473532e-16,-1.0,3,3,1.0977009272768896,0.7498290808086884,0.750037968,3.9318256327243257,7.034387929915503,9.0432226489245,3.1144038032714896,4.04305126783455,27.657986773368386,28.440391038484933,0,0,0.7,0,0,159540,0,0
2015-01-20,16,19,4,1,18,0,3,1.2246467991473532e-16,-1.0,3,3,1.097861158659612,0.7498591366783626,0.750068049,4.1588830833596715,6.891625897052253,9.236105579862208,3.1144038032714896,4.04305126783455,28.661466360094035,27.86319682051853,0,0,0.7,0,0,224850,0,0
