t,team,dept_bin,team_dept_idx,split_code,quarter,day_num,week_of_study,actual_productivity,productivity_beta,logit_productivity,low_productivity,low_productivity_abs,productivity_gap,log_incentive,log_wip_imputed,log_over_time,log_smv,log_workers,targeted_productivity,no_of_style_change,idle_event,wip_missing_flag,incentive_above_695,incentive_zero,style_change_flag,outlier_flag,workers_per_smv,cum_overtime_team,incentive_x_log_wip,log_wip_x_log_workers,incentive_x_workers,sin_dow,cos_dow,log_incentive_s,log_wip_imputed_s,log_over_time_s,log_smv_s,log_workers_s,targeted_productivity_s,no_of_style_change_s,sin_dow_s,cos_dow_s,t_s
15,8,0,10,0,3,2,3,0.683806818,0.6836532617610693,0.7706119769105783,1,1,-0.11619318200000006,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.7586206896551726,159600,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,8,1,22,0,3,2,3,0.800162602,0.799911839592314,1.3857434496240089,0,0,0.00016260199999995617,3.9318256327243257,7.2305631534092925,8.197263371414335,3.254242968705492,4.034240638152395,0.8,0,0,0,0,0,0,0,2.1814671814671818,163230,28.429313545606686,29.1698317102111,15.86193074966573,0.8660254037844387,-0.4999999999999998,0.9792705109119583,0.9309228895488535,0.10886194656742208,0.9822473597811097,0.8966895396954262,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,9,0,11,0,3,2,3,0.964106061,0.9637183366382623,3.2794865979126744,0,0,0.16410606099999991,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,160020,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,9,1,23,0,3,2,3,0.800117103,0.7998663786031747,1.385459436523326,0,0,0.00011710300000000728,4.1588830833596715,7.087573705557973,9.27058845232154,3.264231526588998,4.07753744390572,0.8,0,0,0,0,0,0,0,2.2553516819571864,170640,29.476390386109873,28.899847170854247,16.958001497225133,0.8660254037844387,-0.4999999999999998,1.0927397937785401,0.8893134802099673,0.8965738126511332,0.9932887393999459,0.9459929771454892,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,10,0,1,0,3,2,3,0.538399621,0.5383675411161237,0.1537724579111298,1,1,-0.1616003789999999,0.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.7,0,0,1,0,1,0,0,2.030456852791878,160230,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,10,1,13,0,3,2,3,0.750057359,0.7498484556090226,1.0978042151509284,0,0,0.05005735900000008,4.1588830833596715,6.844815479208263,9.218407743053941,3.1144038032714896,4.02535169073515,0.7,0,0,0,0,0,0,0,2.4866785079928952,170310,28.466787305197666,27.552789562001106,16.740967051171666,0.8660254037844387,-0.4999999999999998,1.0927397937785401,0.8186717191405062,0.8582784587067249,0.8276687580304326,0.8865674150869745,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,11,0,2,0,3,2,3,0.409545455,0.4096210227067669,-0.36553226771072655,1,1,-0.29045454499999995,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.7,0,0,1,0,1,0,0,1.9277108433734937,169980,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,11,1,14,0,3,2,3,0.700170388,0.7000031612765246,0.8473129141302631,0,0,0.0001703880000000213,3.9318256327243257,7.3031700512368,9.236105579862208,2.7006898466959175,4.04305126783455,0.7,0,0,0,0,0,0,0,3.828072531900604,180240,28.71479120759748,29.527090934864262,15.896572609290468,0.8660254037844387,-0.4999999999999998,0.9792705109119583,0.9520512327792773,0.8712668778780183,0.3703482017062146,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,12,0,3,0,3,2,3,0.793844697,0.7935992127084378,1.3467587159220749,1,0,-0.006155303000000001,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.7586206896551726,92235,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
15,12,1,15,0,3,2,3,0.35021836,0.35034349086048455,-0.617529700052994,0,1,0.00021836000000002853,3.1780538303479458,7.013915474810528,8.71948076085107,2.725235025856311,3.5263605246161616,0.35,0,0,0,0,0,0,0,2.2280471821756227,98355,22.29060094045833,24.733594653366268,11.206963572444185,0.8660254037844387,-0.4999999999999998,0.6025819432328481,0.8678792029230485,0.49211660226491494,0.39748051090269754,0.31835044575563654,-3.7235235970913716,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-0.37813966108079056
16,2,1,16,0,3,3,3,0.750031898,0.7498230158796992,1.0976685959812815,0,0,0.050031898000000075,3.9318256327243257,7.218176838403408,9.236105579862208,3.1328821117012247,4.04305126783455,0.7,0,0,0,0,0,0,0,2.4847428073234523,167070,28.38061271477155,29.18345901796088,15.896572609290468,1.2246467991473532e-16,-1.0,0.9792705109119583,0.9273185169253845,0.8712668778780183,0.8480947314758638,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,3,1,17,0,3,3,3,0.750037968,0.7498290808086884,1.0977009272768896,0,0,0.050037968000000044,3.9318256327243257,7.034387929915503,9.0432226489245,3.1144038032714896,4.04305126783455,0.7,0,0,0,0,0,0,0,2.5310834813499112,159540,27.657986773368386,28.440391038484933,15.896572609290468,1.2246467991473532e-16,-1.0,0.9792705109119583,0.8738366129098376,0.729710348390962,0.8276687580304326,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,4,1,18,0,3,3,3,0.750068049,0.7498591366783626,1.097861158659612,0,0,0.05006804900000006,4.1588830833596715,6.891625897052253,9.236105579862208,3.1144038032714896,4.04305126783455,0.7,0,0,0,0,0,0,0,2.5310834813499112,224850,28.661466360094035,27.86319682051853,16.814577522952984,1.2246467991473532e-16,-1.0,1.0927397937785401,0.8322933805054775,0.8712668778780183,0.8276687580304326,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,5,0,7,0,3,3,3,1.033570076,0.9995822890559732,7.780303087908306,0,0,0.333570076,0.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.7,0,0,1,0,1,0,0,1.9277108433734937,158460,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,5,1,19,0,3,3,3,0.700063796,0.6998966583258146,0.8468058055952166,0,0,6.379600000006036e-05,3.9318256327243257,7.210079628170788,9.236105579862208,3.0155349008501706,4.04305126783455,0.7,0,0,0,0,0,0,0,2.794117647058824,168720,28.34877589602538,29.150721581863966,15.896572609290468,1.2246467991473532e-16,-1.0,0.9792705109119583,0.9249622581934643,0.8712668778780183,0.7183787987727416,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,6,1,20,0,3,3,3,0.800261486,0.8000106409824562,1.386360868587213,0,0,0.00026148599999997746,4.1588830833596715,6.954638864880987,8.627123250788433,2.4344901638739844,3.4339872044851463,0.8,0,0,0,0,0,0,0,2.716914986853637,108675,28.923529926029246,23.882140873816414,14.281551293206844,1.2246467991473532e-16,-1.0,1.0927397937785401,0.8506299249949013,0.424335547025999,0.07609033318004338,0.21316203446539977,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,7,1,21,0,3,3,3,0.400332792,0.40041605616708437,-0.40373184078487834,0,1,0.050332792000000015,3.4339872044851463,7.280008252884188,9.218407743053941,3.1328821117012247,4.02535169073515,0.35,0,0,0,0,0,0,0,2.4411508282476024,179130,24.999455188950567,29.30459352931321,13.823006199537154,1.2246467991473532e-16,-1.0,0.7304816282848566,0.9453112336873114,0.8582784587067249,0.8480947314758638,0.8865674150869745,-3.7235235970913716,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,8,0,10,0,3,3,3,0.639867424,0.6397505756925647,0.5742817380685487,1,1,-0.16013257600000008,0.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.7586206896551726,164670,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,8,1,22,0,3,3,3,0.800128721,0.7998779868972431,1.3855319536101698,0,0,0.0001287209999999428,3.9318256327243257,7.268920128193722,9.227295812625597,3.254242968705492,4.034240638152395,0.8,0,0,0,0,0,0,0,2.1814671814671818,174840,28.580126482257867,29.324572976643033,15.86193074966573,1.2246467991473532e-16,-1.0,0.9792705109119583,0.9420846297247173,0.8648014012827553,0.9822473597811097,0.8966895396954262,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,9,0,11,0,3,3,3,0.72830303,0.728112300651629,0.9850661844378811,1,0,-0.07169697000000008,0.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,172440,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,9,1,23,0,3,3,3,0.800117103,0.7998663786031747,1.385459436523326,0,0,0.00011710300000000728,4.1588830833596715,5.991464547107982,9.27058845232154,3.264231526588998,4.07753744390572,0.8,0,0,0,0,0,0,0,2.2553516819571864,183060,24.9178005495166,24.43042103466642,16.958001497225133,1.2246467991473532e-16,-1.0,1.0927397937785401,0.5703497011381615,0.8965738126511332,0.9932887393999459,0.9459929771454892,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,10,1,13,0,3,3,3,0.750057359,0.7498484556090226,1.0978042151509284,0,0,0.05005735900000008,4.1588830833596715,7.011213987350367,9.218407743053941,3.1144038032714896,4.02535169073515,0.7,0,0,0,0,0,0,0,2.4866785079928952,180390,29.158819245806153,28.22260207808673,16.740967051171666,1.2246467991473532e-16,-1.0,1.0927397937785401,0.8670930798961902,0.8582784587067249,0.8276687580304326,0.8865674150869745,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,11,0,2,0,3,3,3,0.362666667,0.36278139827234757,-0.563312326279975,1,1,-0.33733333299999996,0.0,0.0,7.901377353792616,1.423108334242607,2.70805020110221,0.7,0,0,1,0,1,0,0,3.614457831325301,182940,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.9856129740972022,-1.1731446939116332,-0.10828841284827576,-1.0418939495153812,-0.6134853132140259,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,11,1,14,0,3,3,3,0.700170388,0.7000031612765246,0.8473129141302631,0,0,0.0001703880000000213,3.9318256327243257,7.31455283232408,9.236105579862208,2.7006898466959175,4.04305126783455,0.7,0,0,0,0,0,0,0,3.828072531900604,193200,28.759546318048134,29.573112102370672,15.896572609290468,1.2246467991473532e-16,-1.0,0.9792705109119583,0.9553635806818164,0.8712668778780183,0.3703482017062146,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
16,12,1,15,0,3,3,3,0.500290419,0.5002901763776108,0.0011607056407551765,0,1,0.00029041900000004173,3.1780538303479458,7.210079628170788,8.221747728346623,2.725235025856311,3.5263605246161616,0.5,0,0,0,0,0,0,0,2.2280471821756227,102075,22.914021179421866,25.42534018012064,11.206963572444185,1.2246467991473532e-16,-1.0,0.6025819432328481,0.9249622581934643,0.12683098393743322,0.39748051090269754,0.31835044575563654,-2.2610999903818723,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-0.2932722105573407
17,1,0,0,0,3,4,3,0.505128205,0.5051239207852966,0.020496400660037162,1,1,-0.14487179500000003,0.0,0.0,7.783640596221253,1.3711807233098425,2.0794415416798357,0.65,0,0,1,0,1,0,0,2.030456852791878,174000,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.0992948748235933,-1.329301807783477,-0.7986763836723731,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,1,1,12,0,3,4,3,0.700029771,0.6998626617510443,0.8466439542320409,0,0,0.050029770999999945,3.5553480614894135,7.375255778009754,9.236105579862208,3.1328821117012247,4.04305126783455,0.65,0,0,0,0,0,0,0,2.4847428073234523,184260,26.221601333335574,29.818537223886427,14.374454487597884,-0.8660254037844384,-0.5000000000000004,0.7911302851503994,0.9730279171280815,0.8712668778780183,0.8480947314758638,0.9067224814303124,-0.7986763836723731,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,2,0,4,0,3,4,3,0.912202112,0.9118577493333333,2.336532007079203,0,0,0.21220211200000005,0.0,0.0,8.537191877922927,1.3711807233098425,2.833213344056216,0.7,0,0,1,0,1,0,0,4.314720812182741,172170,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,0.3583350306871081,-1.0992948748235933,-0.4709580971222859,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,2,1,16,0,3,4,3,0.800415742,0.8001647681136174,1.3873244801662608,0,0,0.10041574200000003,4.110873864173311,7.260522598089852,9.259225769705994,3.1328821117012247,4.04305126783455,0.7,0,0,0,0,0,0,0,2.4847428073234523,182670,29.847092588727282,29.35466509534858,16.620473788453822,-0.8660254037844384,-0.5000000000000004,1.0687477527474374,0.9396409790023867,0.8882347548148589,0.8480947314758638,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,3,1,17,0,3,4,3,0.750068049,0.7498591366783626,1.097861158659612,0,0,0.05006804900000006,4.1588830833596715,7.038783541388542,9.236105579862208,3.1144038032714896,4.04305126783455,0.7,0,0,0,0,0,0,0,2.5310834813499112,169800,29.273477797711287,28.458162721023907,16.814577522952984,-0.8660254037844384,-0.5000000000000004,1.0927397937785401,0.8751157198637055,0.8712668778780183,0.8276687580304326,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,4,0,6,0,3,4,3,0.978525641,0.9781258702055138,3.800333712766188,0,0,0.22852564099999995,0.0,0.0,8.699681400989514,1.4586150226995167,2.995732273553991,0.75,0,0,1,0,1,0,0,4.651162790697675,230850,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,0.477585878087085,-1.0026447575066062,-0.28589266941854513,0.1762726874672926,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,4,1,18,0,3,4,3,0.900556277,0.900221643518797,2.199689712709,0,0,0.15055627699999996,4.553876891600541,6.716594773520978,9.218407743053941,3.1144038032714896,4.02535169073515,0.75,0,0,0,1,0,0,0,2.4866785079928952,240930,30.58654572938215,27.036656127575537,18.330956045003965,-0.8660254037844384,-0.5000000000000004,1.2901332905892304,0.7813599600643355,0.8582784587067249,0.8276687580304326,0.8865674150869745,0.1762726874672926,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,5,0,7,0,3,4,3,0.758173077,0.7579573935605681,1.1415134047125122,0,0,0.05817307700000007,0.0,0.0,7.783640596221253,1.423108334242607,2.0794415416798357,0.7,0,0,1,0,1,0,0,1.9277108433734937,171120,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.0418939495153812,-1.329301807783477,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,5,1,19,0,3,4,3,0.750344828,0.7501356844511279,1.0993360700468882,0,0,0.050344828000000064,3.9318256327243257,7.247792581767846,9.25349564229011,3.0155349008501706,4.060443010546419,0.7,0,0,0,0,0,0,0,2.843137254901961,181560,28.497056653664036,29.429248730529437,15.964953909082741,-0.8660254037844384,-0.5000000000000004,0.9792705109119583,0.9359365905458075,0.8840294218361046,0.7183787987727416,0.9265270070534614,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,6,1,20,0,3,4,3,0.850410511,0.8501177703893066,1.735525043499003,0,0,0.050410510999999936,4.330733340286331,6.821107472256465,8.658866349732383,2.4518667957098,4.48863636973214,0.8,0,0,0,1,0,0,0,7.665805340223946,114435,29.540397547777292,30.61747108182203,19.43908717882078,-0.8660254037844384,-0.5000000000000004,1.178619932744878,0.8117727753324828,0.4476317656173736,0.09529851025962122,1.4141242820446922,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,7,1,21,0,3,4,3,0.500241342,0.5002411403776108,0.0009645615852272023,0,1,0.00024134200000003325,3.1780538303479458,7.450660796211539,9.218407743053941,3.1144038032714896,4.02535169073515,0.5,0,0,0,0,0,0,0,2.4866785079928952,189210,23.67860108202336,29.991530033124217,12.792784359238421,-0.8660254037844384,-0.5000000000000004,0.6025819432328481,0.994970503211963,0.8582784587067249,0.8276687580304326,0.8865674150869745,-2.2610999903818723,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,8,0,10,0,3,4,3,0.594871795,0.5947925370258981,0.38381347727002146,1,1,-0.20512820500000006,0.0,0.0,7.783640596221253,1.0647107369924282,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.7586206896551726,177240,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.4380676486489155,-1.329301807783477,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,8,1,22,0,3,4,3,0.800436542,0.8001855507368422,1.3874544569614122,0,0,0.0004365419999999842,3.6635616461296463,6.333279628139691,8.918784137975802,3.254242968705492,4.034240638152395,0.8,0,0,0,0,0,0,0,2.1814671814671818,184710,23.2023603398668,25.54997404862383,14.779689273192705,-0.8660254037844384,-0.5000000000000004,0.8452087477209552,0.6698166466965619,0.6383850887695,0.9822473597811097,0.8966895396954262,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,9,0,11,0,3,4,3,0.827147436,0.826874129871345,1.5636335796160152,0,0,0.027147435999999914,0.0,0.0,7.783640596221253,1.3711807233098425,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.030456852791878,185460,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.0992948748235933,-1.329301807783477,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,9,1,23,0,3,4,3,0.520237649,0.5202207420250627,0.08092710648736028,1,1,-0.279762351,3.4011973816621555,6.630683385642372,8.328692583545568,3.9993010135352067,4.060443010546419,0.8,0,0,0,0,0,0,1,1.063049853372434,189600,22.552262969877592,26.923512008377834,13.81036813585888,-0.8660254037844384,-0.5000000000000004,0.7140953010772004,0.7563600586112594,0.20531767259806685,1.8058365912773862,0.9265270070534614,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,10,1,13,0,3,4,3,0.800020563,0.7997699192548037,1.3848569763046459,0,0,0.10002056300000006,4.330733340286331,7.095893221097532,9.218407743053941,3.1144038032714896,4.02535169073515,0.7,0,0,0,1,0,0,0,2.4866785079928952,190470,30.730421351718846,28.563465774821037,17.432724773444665,-0.8660254037844384,-0.5000000000000004,1.178619932744878,0.8917344289777859,0.8582784587067249,0.8276687580304326,0.8865674150869745,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,11,0,2,0,3,4,3,0.470769231,0.4707936510242272,-0.11695853968739851,1,1,-0.22923076899999995,0.0,0.0,7.901377353792616,1.423108334242607,2.1972245773362196,0.7,0,0,1,0,1,0,0,2.1686746987951806,195900,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.10828841284827576,-1.0418939495153812,-1.1951785524965162,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,11,1,14,0,3,4,3,0.700170388,0.7000031612765246,0.8473129141302631,0,0,0.0001703880000000213,3.9318256327243257,7.459338895220295,9.236105579862208,2.7006898466959175,4.04305126783455,0.7,0,0,0,0,0,0,0,3.828072531900604,206160,29.328819871404708,30.158489577527988,15.896572609290468,-0.8660254037844384,-0.5000000000000004,0.9792705109119583,0.9974957984653173,0.8712668778780183,0.3703482017062146,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
17,12,1,15,0,3,4,3,0.60017284,0.6000891534168756,0.40583659448245135,0,1,0.00017284000000006294,3.1780538303479458,7.1276936993473985,8.757940876678804,2.725235025856311,3.5263605246161616,0.6,0,0,0,0,0,0,0,2.2280471821756227,108435,22.65219426275792,25.134817692934,11.206963572444185,-0.8660254037844384,-0.5000000000000004,0.6025819432328481,0.9009882525050081,0.5203424307183535,0.39748051090269754,0.31835044575563654,-1.2861509192422065,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-0.20840476003389088
18,1,0,0,0,4,5,4,0.649662222,0.6495371909039265,0.6170055025910397,1,1,-0.050337777999999944,0.0,0.0,9.61587214452889,1.3711807233098425,3.2188758248682006,0.7,0,0,1,0,1,0,0,6.345177664974619,199260,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,1.1499770605162034,-1.0992948748235933,-0.031792073931535665,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,1,1,12,0,4,5,4,0.750162367,0.749953375883041,1.0983636421669454,0,0,0.050162367000000097,4.1588830833596715,7.233455418621439,9.407632639699958,3.1328821117012247,4.04305126783455,0.7,0,0,0,0,0,0,0,2.4847428073234523,211440,30.083095374741053,29.245231101082105,16.814577522952984,-0.8660254037844386,0.5000000000000001,1.0927397937785401,0.9317645282077702,0.9971503616352826,0.8480947314758638,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,2,0,4,0,4,5,4,0.649662222,0.6495371909039265,0.6170055025910397,1,1,-0.050337777999999944,0.0,0.0,9.61587214452889,1.3711807233098425,3.2188758248682006,0.7,0,0,1,0,1,0,0,6.345177664974619,197670,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,1.1499770605162034,-1.0992948748235933,-0.031792073931535665,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,2,1,16,0,4,5,4,0.800302791,0.800051911475355,1.3866188394264831,0,0,0.10030279100000006,4.110873864173311,7.32052696227274,9.27058845232154,3.1328821117012247,4.04305126783455,0.7,0,0,0,0,0,0,0,2.4847428073234523,208290,30.09376296118305,29.59726581603381,16.620473788453822,-0.8660254037844386,0.5000000000000001,1.0687477527474374,0.9571020307717556,0.8965738126511332,0.8480947314758638,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,3,0,5,0,4,5,4,0.460578704,0.4606116374135339,-0.15788058289802476,1,1,-0.23942129599999995,0.0,0.0,9.392745258631441,1.3711807233098425,2.995732273553991,0.7,0,0,1,0,1,0,0,5.0761421319796955,181800,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,0.9862245322372879,-1.0992948748235933,-0.28589266941854513,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,3,1,17,0,4,5,4,0.750068049,0.7498591366783626,1.097861158659612,0,0,0.05006804900000006,4.1588830833596715,7.126890808898808,9.236105579862208,3.1144038032714896,4.04305126783455,0.7,0,0,0,0,0,0,0,2.5310834813499112,192060,29.63990562208078,28.81438492063673,16.814577522952984,-0.8660254037844386,0.5000000000000001,1.0927397937785401,0.9007546143042059,0.8712668778780183,0.8276687580304326,0.9067224814303124,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,4,0,6,0,4,5,4,0.670216049,0.6700738467869674,0.7085190741202245,1,1,-0.07978395100000002,0.0,0.0,9.105090961257085,1.4586150226995167,2.70805020110221,0.75,0,0,1,0,1,0,0,3.488372093023256,249930,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,0.7751154214912374,-1.0026447575066062,-0.6134853132140259,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,4,1,18,0,4,5,4,0.849983766,0.8496913819014202,1.7321825690118404,0,0,0.09998376600000003,4.406719247264253,6.633318433280377,9.218407743053941,3.1144038032714896,4.02535169073515,0.75,0,0,0,1,0,0,0,2.4866785079928952,260010,29.2311720131694,26.701439570589798,17.738594772570288,-0.8660254037844386,0.5000000000000001,1.2165929935214597,0.7571268478914813,0.8582784587067249,0.8276687580304326,0.8865674150869745,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
18,5,0,7,0,4,5,4,0.742901235,0.7426983099916458,1.0600406316731479,0,0,0.04290123500000009,0.0,0.0,9.105090961257085,1.423108334242607,2.70805020110221,0.7,0,0,1,0,1,0,0,3.614457831325301,190560,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,0.7751154214912374,-1.0418939495153812,-0.6134853132140259,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,-0.12353730951044103
