date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity_beta,productivity_clipped,logit_productivity,low_productivity,low_productivity_abs,productivity_gap,wip_missing_flag,wip_imputed,log_wip_imputed,outlier_flag,outlier_reason,idle_event,t,week_of_study,days_from_start,day_num,sin_dow,cos_dow,log_incentive,log_over_time,log_smv,log_workers,incentive_x_log_wip,log_wip_x_log_workers,incentive_x_workers,workers_per_smv,incentive_above_695,incentive_zero,dept_bin,team_dept_id,team_dept_idx,style_change_flag,cum_overtime_team,split,log_incentive_s,log_wip_imputed_s,log_over_time_s,log_smv_s,log_workers_s,incentive_x_log_wip_s,log_wip_x_log_workers_s,incentive_x_workers_s,workers_per_smv_s,targeted_productivity_s,no_of_style_change_s,sin_dow_s,cos_dow_s,quarter_s,week_of_study_s,t_s,split_code
2015-01-05,1,finishing,Monday,11,0.8,3.94,,2400,0,0.0,0,0,10.0,0.939513889,0.9391467094770258,0.939513889,2.7365058131839093,0,0,0.13951388899999995,1,0.0,0.0,0,,0,3,1,4,2,0.8660254037844387,-0.4999999999999998,0.0,7.783640596221253,1.3711807233098425,2.302585092994046,0.0,0.0,0.0,2.5380710659898478,0,1,0,finishing_team11,2,0,27660,train,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.0992948748235933,-1.0752012122964671,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.013478634309133644,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-1.1680598507996036,-1.448191081975262,-1.3965490673621888,0
2015-01-05,1,sweing,Monday,11,0.8,19.31,678.0,4800,50,0.0,0,0,55.0,0.800250962,0.8000001257744361,0.800250962,1.3862951472103018,0,0,0.0002509619999999657,0,678.0,6.520621127558696,0,,0,3,1,4,2,0.8660254037844387,-0.4999999999999998,3.9318256327243257,8.476579508530941,2.960623096440423,4.007333185232471,25.637945290619076,26.13030143279394,15.75613533656385,2.8482651475919214,0,0,1,sweing_team11,14,0,32460,train,0.9792705109119583,0.724332341753945,0.3138516924601087,0.6576791377091074,0.8660491749180281,0.8417987791544775,0.752199577723444,1.007401966680143,0.3904395779727999,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-1.1680598507996036,-1.448191081975262,-1.3965490673621888,0
2015-01-05,1,sweing,Monday,12,0.8,11.61,1037.0,7200,50,0.0,0,0,32.0,0.800246011,0.7999951789106099,0.800246011,1.3862642295835754,0,0,0.00024601099999999043,0,1037.0,6.945051063725834,0,,0,3,1,4,2,0.8660254037844387,-0.4999999999999998,3.9318256327243257,8.881975184248867,2.4518667957098,3.4657359027997265,27.30672979293658,24.069712818332054,13.626669258880947,2.756244616709733,0,0,1,sweing_team12,15,0,24915,train,0.9792705109119583,0.847839909725107,0.6113710460115266,0.09529851025962122,0.2493152779723679,0.9599543444101192,0.6007709542252369,0.7387945887719063,0.2786123439436213,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,-1.1680598507996036,-1.448191081975262,-1.3965490673621888,0
2015-01-06,1,finishing,Tuesday,1,0.8,3.94,,1440,0,0.0,0,0,8.0,0.936496212,0.9361315535104426,0.936496212,2.6849305709529125,0,0,0.13649621199999995,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team1,0,0,33600,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,1,0.8,26.16,1187.0,10620,75,0.0,0,0,59.0,0.850502311,0.8502094936975773,0.850502311,1.7362450890344094,0,0,0.05050231099999991,0,1187.0,7.080026499922591,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,4.330733340286331,9.27058845232154,3.264231526588998,4.07753744390572,30.6617068133255,28.869073157279118,17.658727354588407,2.2553516819571864,1,0,1,sweing_team1,12,0,44220,train,1.178619932744878,0.8871172708157334,0.8965738126511332,0.9932887393999459,0.9459929771454892,1.1974980210881045,0.9534665503757738,1.2473918207316324,-0.33009389694785873,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,2,0.8,3.94,,1440,0,0.0,0,0,8.0,0.805909091,0.8056535278496241,0.805909091,1.4220112788060004,0,0,0.005909090999999922,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team2,4,0,31440,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,2,0.8,28.08,716.0,10350,50,0.0,0,0,57.5,0.800594466,0.8003433428036758,0.800594466,1.3884416368142438,0,0,0.0005944659999999047,0,716.0,6.57507584059962,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.24483841238375,3.3350575791576103,4.051784947803305,25.85205172717603,26.6407933216067,15.930911916059628,2.047720797720798,0,0,1,sweing_team2,16,0,41790,train,0.9792705109119583,0.7401784652224922,0.8776758921870157,1.071580054566176,0.9166677981010531,0.8569582362330433,0.7897146273007242,1.0294479993594776,-0.5824157131837854,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,3,0.75,4.15,,1800,0,0.0,0,0,10.0,0.899166667,0.8988331944294068,0.899166667,2.1843267767199452,0,0,0.14916666700000003,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.496097345175956,1.423108334242607,2.302585092994046,0.0,0.0,0.0,2.4096385542168672,0,1,0,finishing_team3,5,0,33480,train,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0418939495153812,-1.0752012122964671,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.14259797613098643,0.1762726874672926,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,3,0.8,19.87,963.0,9900,50,0.0,0,0,55.0,0.800273829,0.8000229736708437,0.800273829,1.386437952748211,0,0,0.0002738289999999477,0,963.0,6.871091294610546,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.200391041122515,2.9892110565637253,4.007333185232471,27.015932876938713,27.534752163654783,15.75613533656385,2.7679919476597883,0,0,1,sweing_team3,17,0,43380,train,0.9792705109119583,0.8263178858697002,0.8450560248406661,0.6892803482072475,0.8660491749180281,0.9393649430005249,0.8554099126018826,1.007401966680143,0.2928881964601851,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,4,0.8,3.94,,4440,0,0.0,0,0,18.0,0.966781346,0.9663913866466165,0.966781346,3.3587865303963094,0,0,0.16678134599999994,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,8.398634855292102,1.3711807233098425,2.8903717578961645,0.0,0.0,0.0,4.568527918781726,0,1,0,finishing_team4,6,0,55800,train,-0.9856129740972022,-1.1731446939116332,0.2566482138997095,-1.0992948748235933,-0.40587000961859426,-0.973454127137173,-1.168065122270806,-0.980051246628074,2.4809755231719786,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,4,0.8,28.08,925.0,10350,50,0.0,0,0,57.5,0.800594466,0.8003433428036758,0.800594466,1.3884416368142438,0,0,0.0005944659999999047,0,925.0,6.8308742346461795,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.24483841238375,3.3350575791576103,4.051784947803305,26.857806409698007,27.67723340427681,15.930911916059628,2.047720797720798,0,0,1,sweing_team4,18,0,66150,train,0.9792705109119583,0.814614867670736,0.8776758921870157,1.071580054566176,0.9166677981010531,0.9281690563580274,0.8658805800559706,1.0294479993594776,-0.5824157131837854,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,5,0.65,21.98,808.0,10440,35,0.0,0,0,58.0,0.649983281,0.6498579816842105,0.649983281,0.6184150105017383,1,1,-1.6718999999998374e-05,0,808.0,6.695798917058491,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.58351893845611,9.25349564229011,3.090132948975475,4.060443010546419,23.994522227373015,27.18790991279443,14.550674426814835,2.6387625113739763,0,0,1,sweing_team5,19,0,36060,train,0.8052083486457364,0.7753084414585706,0.8840294218361046,0.8008396883007296,0.9265270070534614,0.7254388892332012,0.8299211545595507,0.8553470936150195,0.1358431297077005,-0.7986763836723731,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,6,0.8,11.61,910.0,4470,38,0.0,0,0,31.5,0.80007657,0.79982587946533,0.80007657,1.3852064628435525,0,0,7.656999999994252e-05,0,910.0,6.814542897259958,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.6635616461296463,8.405367376233981,2.4518667957098,3.449987545831587,24.96549799430678,23.510088126081957,12.639242052533548,2.7131782945736433,0,0,1,sweing_team6,20,0,27285,train,0.8452087477209552,0.8098625078807932,0.2615892021696314,0.09529851025962122,0.2313821274960118,0.7941872449569419,0.5596452311050155,0.6142421314438091,0.22627633111997963,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,7,0.8,2.9,,1440,0,0.0,0,0,8.0,0.61625,0.6161528822055138,0.61625,0.4732507755700649,1,1,-0.18375000000000008,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0.0,2.7586206896551726,0,1,0,finishing_team7,9,0,32520,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.28149984809940837,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,7,0.8,25.9,1035.0,10170,38,0.0,0,0,56.5,0.800128721,0.7998779868972431,0.800128721,1.3855319536101698,0,0,0.0001287209999999428,0,1035.0,6.943122422819428,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.6635616461296463,9.227295812625597,3.254242968705492,4.034240638152395,25.436557012624004,28.010226633805257,14.779689273192705,2.1814671814671818,0,0,1,sweing_team7,21,0,42690,train,0.8452087477209552,0.8472786822349093,0.8648014012827553,0.9822473597811097,0.8966895396954262,0.8275398105522866,0.8903516006312656,0.8842346528169733,-0.4198814611817876,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,8,0.8,2.9,,1440,0,0.0,0,0,8.0,0.681060606,0.6809093440066832,0.681060606,0.7579539249403462,1,1,-0.11893939400000009,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0.0,2.7586206896551726,0,1,0,finishing_team8,10,0,33000,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.28149984809940837,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,8,0.8,25.9,1083.0,10170,38,0.0,0,0,56.5,0.800128721,0.7998779868972431,0.800128721,1.3855319536101698,0,0,0.0001287209999999428,0,1083.0,6.988413181999592,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.6635616461296463,9.227295812625597,3.254242968705492,4.034240638152395,25.602482500880544,28.192940455022647,14.779689273192705,2.1814671814671818,0,0,1,sweing_team8,22,0,43170,train,0.8452087477209552,0.8604581284549959,0.8648014012827553,0.9822473597811097,0.8966895396954262,0.8392878941592734,0.9037788816745865,0.8842346528169733,-0.4198814611817876,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,9,0.8,3.94,,1440,0,0.0,0,0,8.0,0.858143939,0.8578447377142856,0.858143939,1.7975032680809833,0,0,0.05814393899999992,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team9,11,0,33240,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,9,0.8,26.16,1305.0,10620,75,0.0,0,0,59.0,0.850502311,0.8502094936975773,0.850502311,1.7362450890344094,0,0,0.05050231099999991,0,1305.0,7.174724309836376,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,4.330733340286331,9.27058845232154,3.264231526588998,4.07753744390572,31.071817775971233,29.255207023058446,17.658727354588407,2.2553516819571864,1,0,1,sweing_team9,23,0,43860,train,1.178619932744878,0.914673989128933,0.8965738126511332,0.9932887393999459,0.9459929771454892,1.2265352589948852,0.9818427722818017,1.2473918207316324,-0.33009389694785873,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,10,0.75,3.94,,1440,0,0.0,0,0,8.0,0.809640152,0.809381471839599,0.809640152,1.4459961447998129,0,0,0.059640151999999946,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team10,1,0,35520,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.1762726874672926,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,10,0.75,28.08,1209.0,10530,45,0.0,0,0,58.5,0.750545455,0.7503361438429408,0.750545455,1.1004058601750817,0,0,0.000545455000000028,0,1209.0,7.098375638590786,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.828641396489095,9.262078567380597,3.3350575791576103,4.069026754237811,27.177134817738402,28.883480385055815,15.578844274696543,2.0833333333333335,0,0,1,sweing_team10,13,0,46050,train,0.9277054058868384,0.8924568034409299,0.8903284192784912,1.071580054566176,0.9363015865590966,0.9507785835329259,0.9545253093417017,0.9850387612955512,-0.5391378564257743,0.1762726874672926,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,finishing,Tuesday,11,0.8,4.15,,2700,0,0.0,0,0,15.0,0.888686869,0.8883621514820386,0.888686869,2.074119351221457,0,0,0.088686869,1,0.0,0.0,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,0.0,7.901377353792616,1.423108334242607,2.70805020110221,0.0,0.0,0.0,3.614457831325301,0,1,0,finishing_team11,2,0,35160,train,-0.9856129740972022,-1.1731446939116332,-0.10828841284827576,-1.0418939495153812,-0.6134853132140259,-0.973454127137173,-1.168065122270806,-0.980051246628074,1.3215492741882318,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,11,0.75,19.31,590.0,9900,45,0.0,0,0,55.0,0.750057851,0.749848947197995,0.750057851,1.0978068359017255,0,0,5.7850999999997654e-05,0,590.0,6.3818160174060985,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.828641396489095,9.200391041122515,2.960623096440423,4.007333185232471,24.43368498901816,25.574063108599585,15.342641722505542,2.8482651475919214,0,0,1,sweing_team11,14,0,45060,train,0.9277054058868384,0.6839405594689046,0.8450560248406661,0.6576791377091074,0.8660491749180281,0.7565330923908588,0.711322712162534,0.955244556605381,0.3904395779727999,0.1762726874672926,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-06,1,sweing,Tuesday,12,0.8,11.61,1101.0,5310,50,0.0,0,0,31.5,0.800140969,0.7998902246649958,0.800140969,1.3856084064384087,0,0,0.00014096899999993528,0,1101.0,7.00488198971286,0,,0,4,1,5,3,1.2246467991473532e-16,-1.0,3.9318256327243257,8.577535420422398,2.4518667957098,3.449987545831587,27.541974561362,24.166755624529355,13.564749465280324,2.7131782945736433,0,0,1,sweing_team12,15,0,30225,train,0.9792705109119583,0.8652504916101942,0.3879431034993313,0.09529851025962122,0.2313821274960118,0.9766104666045293,0.6079024400830766,0.7309841269974787,0.22627633111997963,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,-1.1680598507996036,-1.448191081975262,-1.3116816168387389,0
2015-01-07,1,finishing,Wednesday,1,0.8,3.94,,1440,0,0.0,0,0,8.0,0.951420455,0.9510433284711781,0.951420455,2.966623970052504,0,0,0.151420455,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team1,0,0,45660,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,1,0.8,26.16,1179.0,10620,75,0.0,0,0,59.0,0.850502311,0.8502094936975773,0.850502311,1.7362450890344094,0,0,0.05050231099999991,0,1179.0,7.07326971745971,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,4.330733340286331,9.27058845232154,3.264231526588998,4.07753744390572,30.632444990240444,28.841522123786397,17.658727354588407,2.2553516819571864,1,0,1,sweing_team1,12,0,56280,train,1.178619932744878,0.8851510716902977,0.8965738126511332,0.9932887393999459,0.9459929771454892,1.1954261854243482,0.9514418788579001,1.2473918207316324,-0.33009389694785873,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,finishing,Wednesday,2,0.8,3.94,,1440,0,0.0,0,0,8.0,0.813371212,0.8131094148304093,0.813371212,1.470342342511465,0,0,0.01337121199999991,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team2,4,0,43230,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,2,0.8,28.08,776.0,10350,63,0.0,0,0,57.5,0.800594466,0.8003433428036758,0.800594466,1.3884416368142438,0,0,0.0005944659999999047,0,776.0,6.655440350367647,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,4.1588830833596715,9.24483841238375,3.3350575791576103,4.051784947803305,27.679198285453374,26.966413032622388,16.850899876830514,2.047720797720798,0,0,1,sweing_team2,16,0,53580,train,1.0927397937785401,0.7635642453167951,0.8776758921870157,1.071580054566176,0.9166677981010531,0.986326368606246,0.8136437824348101,1.1454937802430607,-0.5824157131837854,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,finishing,Wednesday,3,0.75,4.15,,2700,0,0.0,0,0,15.0,0.83,0.8297243107769423,0.83,1.5836746650995812,0,0,0.07999999999999996,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,7.901377353792616,1.423108334242607,2.70805020110221,0.0,0.0,0.0,3.614457831325301,0,1,0,finishing_team3,5,0,46080,train,-0.9856129740972022,-1.1731446939116332,-0.10828841284827576,-1.0418939495153812,-0.6134853132140259,-0.973454127137173,-1.168065122270806,-0.980051246628074,1.3215492741882318,0.1762726874672926,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,3,0.8,19.87,924.0,9900,50,0.0,0,0,55.0,0.800273829,0.8000229736708437,0.800273829,1.386437952748211,0,0,0.0002738289999999477,0,924.0,6.829793737512425,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,3.9318256327243257,9.200391041122515,2.9892110565637253,4.007333185232471,26.85355808337143,27.36925909262645,15.75613533656385,2.7679919476597883,0,0,1,sweing_team3,17,0,55980,train,0.9792705109119583,0.814300446934077,0.8450560248406661,0.6892803482072475,0.8660491749180281,0.9278682605405865,0.843248150778863,1.007401966680143,0.2928881964601851,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,finishing,Wednesday,4,0.8,3.94,,4440,0,0.0,0,0,18.0,0.827186544,0.8269132051996658,0.827186544,1.5639065653903805,0,0,0.02718654399999998,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,8.398634855292102,1.3711807233098425,2.8903717578961645,0.0,0.0,0.0,4.568527918781726,0,1,0,finishing_team4,6,0,70590,train,-0.9856129740972022,-1.1731446939116332,0.2566482138997095,-1.0992948748235933,-0.40587000961859426,-0.973454127137173,-1.168065122270806,-0.980051246628074,2.4809755231719786,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,4,0.8,28.08,990.0,10350,50,0.0,0,0,57.5,0.800594466,0.8003433428036758,0.800594466,1.3884416368142438,0,0,0.0005944659999999047,0,990.0,6.898714534329988,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,3.9318256327243257,9.24483841238375,3.3350575791576103,4.051784947803305,27.12454263892651,27.95210770939013,15.930911916059628,2.047720797720798,0,0,1,sweing_team4,18,0,80940,train,0.9792705109119583,0.8343561481752348,0.8776758921870157,1.071580054566176,0.9166677981010531,0.9470548800787559,0.8860805546487674,1.0294479993594776,-0.5824157131837854,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,finishing,Wednesday,5,0.7,4.15,,1440,0,0.0,0,0,8.0,0.330113636,0.3302555627869674,0.330113636,-0.7070294151939001,1,1,-0.36988636399999997,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0.0,1.9277108433734937,0,1,0,finishing_team5,7,0,37500,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.7282568762586739,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,5,0.7,21.98,413.0,9720,40,0.0,0,0,58.0,0.700480831,0.7003133449256476,0.700480831,0.8487904247744137,0,0,0.0004808310000000704,0,413.0,6.025865973825314,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,3.713572066704308,9.18204377282107,3.090132948975475,4.060443010546419,22.377487558101638,24.467685375908488,15.078747742409927,2.6387625113739763,0,0,1,sweing_team5,19,0,47220,train,0.870200865542169,0.5803603912109813,0.8315909887501515,0.8008396883007296,0.9265270070534614,0.6109473865134704,0.6300171784161815,0.9219574003636714,0.1358431297077005,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,finishing,Wednesday,6,0.8,2.9,,1800,0,0.0,0,0,10.0,0.666515152,0.6663760415973267,0.666515152,0.6918396525619037,1,1,-0.13348484800000004,1,0.0,0.0,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,0.0,7.496097345175956,1.0647107369924282,2.302585092994046,0.0,0.0,0.0,3.4482758620689657,0,1,0,finishing_team6,8,0,29085,train,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.4380676486489155,-1.0752012122964671,-0.973454127137173,-1.168065122270806,-0.980051246628074,1.1195979293166163,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
2015-01-07,1,sweing,Wednesday,6,0.8,11.41,986.0,5490,50,0.0,0,0,30.5,0.800343766,0.8000928522439432,0.800343766,1.3868747887120865,0,0,0.0003437659999999676,0,986.0,6.894670039433482,0,,0,5,1,6,4,-0.8660254037844384,-0.5000000000000004,3.9318256327243257,8.610865667278873,2.4344901638739844,3.417726683613366,27.108640390221,23.564097768481428,13.437905380276934,2.6730937773882557,0,0,1,sweing_team6,20,0,34575,train,0.9792705109119583,0.8331792148682907,0.41240412785753683,0.07609033318004338,0.1946456668082843,0.9459289472923322,0.5636142939964545,0.7149842209961569,0.17756393355757186,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,-1.1680598507996036,-1.448191081975262,-1.226814166315289,0
