date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity_beta,productivity_clipped,logit_productivity,low_productivity,low_productivity_abs,productivity_gap,wip_missing_flag,wip_imputed,log_wip_imputed,outlier_flag,outlier_reason,idle_event,t,week_of_study,days_from_start,day_num,sin_dow,cos_dow,log_incentive,log_over_time,log_smv,log_workers,incentive_x_log_wip,log_wip_x_log_workers,incentive_x_workers,workers_per_smv,incentive_above_695,incentive_zero,dept_bin,team_dept_id,team_dept_idx,style_change_flag,cum_overtime_team,split,log_incentive_s,log_wip_imputed_s,log_over_time_s,log_smv_s,log_workers_s,incentive_x_log_wip_s,log_wip_x_log_workers_s,incentive_x_workers_s,workers_per_smv_s,targeted_productivity_s,no_of_style_change_s,sin_dow_s,cos_dow_s,quarter_s,week_of_study_s,t_s,split_code
2015-01-19,3,finishing,Monday,4,0.7,4.3,,5040,0,0.0,0,0,28.0,0.977272727,0.9768740029172933,0.977272727,3.7434002809301554,0,0,0.27727272700000005,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,8.525359754082631,1.4586150226995167,3.332204510175204,0.0,0.0,0.0,6.511627906976744,0,1,0,finishing_team4,6,0,204330,train,-0.9856129740972022,-1.1731446939116332,0.34965145055303015,-1.0026447575066062,0.09725887220905148,-0.973454127137173,-1.168065122270806,-0.980051246628074,4.842312662165144,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,4,0.7,22.52,930.0,10260,63,0.0,0,0,57.0,0.750068049,0.7498591366783626,0.750068049,1.097861158659612,0,0,0.05006804900000006,0,930.0,6.836259277277067,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,9.236105579862208,3.1144038032714896,4.04305126783455,28.43120306172821,27.639346738240754,16.814577522952984,2.5310834813499112,0,0,1,sweing_team4,18,0,214590,train,1.0927397937785401,0.816181895493439,0.8712668778780183,0.8276687580304326,0.9067224814303124,1.0395708404312787,0.8630963631353726,1.1409121377662224,0.004987026454476854,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,5,0.65,4.15,,1440,0,0.0,0,0,8.0,0.958901515,0.958518138629908,0.958901515,3.1401322300096273,0,0,0.30890151499999996,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0.0,1.9277108433734937,0,1,0,finishing_team5,7,0,148740,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.7282568762586739,-0.7986763836723731,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,5,0.65,20.4,1255.0,8280,35,0.0,0,0,58.0,0.650066445,0.6499410762071846,0.650066445,0.618780212784271,0,1,6.644499999997056e-05,0,1255.0,7.135687347028144,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.58351893845611,9.0217190130337,3.0155349008501706,4.060443010546419,25.57087074697699,28.974051813684948,14.550674426814835,2.843137254901961,0,0,1,sweing_team5,19,0,157020,train,0.8052083486457364,0.9033143749109414,0.7139288582753951,0.7183787987727416,0.9265270070534614,0.8370496754761483,0.9611812263303322,0.8553470936150195,0.3842079462877916,-0.7986763836723731,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,6,0.8,11.41,1028.0,4380,50,0.0,0,0,31.0,0.800358775,0.800107848705096,0.800358775,1.386968551884649,0,0,0.00035877499999992235,0,1028.0,6.9363427358340495,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.9318256327243257,8.385032287813898,2.4344901638739844,3.4339872044851463,27.272490166113492,23.81931220077762,13.501838913042048,2.716914986853637,0,0,1,sweing_team6,20,0,103095,train,0.9792705109119583,0.8453058179767197,0.24666530750686824,0.07609033318004338,0.21316203446539977,0.9575300634704258,0.5823695030218043,0.7230486925444117,0.2308173173334244,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,7,0.8,48.84,1040.0,10260,30,0.0,0,0,57.0,0.576460393,0.5763965163141186,0.576460393,0.3079979825462572,1,1,-0.22353960700000008,0,1040.0,6.947937068614969,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.4339872044851463,9.236105579862208,3.888549649242504,4.04305126783455,23.85912699119184,28.090865774098422,13.883786320821294,1.167076167076167,0,0,1,sweing_team7,21,0,169050,train,0.7304816282848566,0.8486797266527935,0.8712668778780183,1.683411725674011,0.9067224814303124,0.715852450336093,0.8962776131933906,0.7712269156105733,-1.652612247191163,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,8,0.8,2.9,,1440,0,0.0,0,0,8.0,0.683806818,0.6836532617610693,0.683806818,0.7706119769105783,1,1,-0.11619318200000006,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0.0,2.7586206896551726,0,1,0,finishing_team8,10,0,159600,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.28149984809940837,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,8,0.8,25.9,1380.0,3630,50,0.0,0,0,56.5,0.800162602,0.799911839592314,0.800162602,1.3857434496240089,0,0,0.00016260199999995617,0,1380.0,7.2305631534092925,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.9318256327243257,8.197263371414335,3.254242968705492,4.034240638152395,28.429313545606686,29.1698317102111,15.86193074966573,2.1814671814671818,0,0,1,sweing_team8,22,0,163230,train,0.9792705109119583,0.9309228895488535,0.10886194656742208,0.9822473597811097,0.8966895396954262,1.0394370563236912,0.9755687076701332,1.020746827537911,-0.4198814611817876,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,9,0.8,3.94,,1800,0,0.0,0,0,10.0,0.964106061,0.9637183366382623,0.964106061,3.2794865979126744,0,0,0.16410606099999991,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0.0,2.5380710659898478,0,1,0,finishing_team9,11,0,160020,train,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0992948748235933,-1.0752012122964671,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.013478634309133644,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,9,0.8,26.16,1196.0,10620,63,0.0,0,0,59.0,0.800117103,0.7998663786031747,0.800117103,1.385459436523326,0,0,0.00011710300000000728,0,1196.0,7.087573705557973,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,9.27058845232154,3.264231526588998,4.07753744390572,29.476390386109873,28.899847170854247,16.958001497225133,2.2553516819571864,0,0,1,sweing_team9,23,0,170640,train,1.0927397937785401,0.8893134802099673,0.8965738126511332,0.9932887393999459,0.9459929771454892,1.1135736244569245,0.9557280723906443,1.1590034039583281,-0.33009389694785873,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,10,0.7,3.94,,1440,0,0.0,0,0,8.0,0.538399621,0.5383675411161237,0.538399621,0.1537724579111298,1,1,-0.1616003789999999,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.273092595999522,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team10,1,0,160230,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,10,0.7,22.52,938.0,10080,63,0.0,0,0,56.0,0.750057359,0.7498484556090226,0.750057359,1.0978042151509284,0,0,0.05005735900000008,0,938.0,6.844815479208263,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,9.218407743053941,3.1144038032714896,4.02535169073515,28.466787305197666,27.552789562001106,16.740967051171666,2.4866785079928952,0,0,1,sweing_team10,13,0,170310,train,1.0927397937785401,0.8186717191405062,0.8582784587067249,0.8276687580304326,0.8865674150869745,1.0420903247598359,0.8567354456966026,1.1316270329134215,-0.048975771847696824,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,11,0.7,4.15,,1440,0,0.0,0,0,8.0,0.409545455,0.4096210227067669,0.409545455,-0.36553226771072655,1,1,-0.29045454499999995,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0.0,1.9277108433734937,0,1,0,finishing_team11,2,0,169980,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.7282568762586739,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,11,0.7,14.89,1484.0,10260,50,0.0,0,0,57.0,0.700170388,0.7000031612765246,0.700170388,0.8473129141302631,0,0,0.0001703880000000213,0,1484.0,7.3031700512368,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.9318256327243257,9.236105579862208,2.7006898466959175,4.04305126783455,28.71479120759748,29.527090934864262,15.896572609290468,3.828072531900604,0,0,1,sweing_team11,14,0,180240,train,0.9792705109119583,0.9520512327792773,0.8712668778780183,0.3703482017062146,0.9067224814303124,1.0596498366278815,1.0018229887243808,1.0251164952105658,1.5811428766625595,-0.3112018481025408,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,finishing,Monday,12,0.8,2.9,,1440,0,0.0,0,0,8.0,0.793844697,0.7935992127084378,0.793844697,1.3467587159220749,1,0,-0.006155303000000001,1,0.0,0.0,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0.0,2.7586206896551726,0,1,0,finishing_team12,3,0,92235,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.28149984809940837,0.663747223037126,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-19,3,sweing,Monday,12,0.35,15.26,1111.0,6120,23,0.0,0,0,34.0,0.35021836,0.35034349086048455,0.35021836,-0.617529700052994,0,1,0.00021836000000002853,0,1111.0,7.013915474810528,0,,0,15,3,18,2,0.8660254037844387,-0.4999999999999998,3.1780538303479458,8.71948076085107,2.725235025856311,3.5263605246161616,22.29060094045833,24.733594653366268,11.206963572444185,2.2280471821756227,0,0,1,sweing_team12,15,0,98355,train,0.6025819432328481,0.8678792029230485,0.49211660226491494,0.39748051090269754,0.31835044575563654,0.604795521244744,0.6495583306763817,0.43357685999237666,-0.3632754778173688,-3.7235235970913716,-0.22888618729874646,1.207642908060418,-0.7363280996918251,0.7216984540246772,-0.42776192061769297,-0.37813966108079056,0
2015-01-20,3,sweing,Tuesday,2,0.7,22.94,1363.0,10260,50,0.0,0,0,57.0,0.750031898,0.7498230158796992,0.750031898,1.0976685959812815,0,0,0.050031898000000075,0,1363.0,7.218176838403408,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.236105579862208,3.1328821117012247,4.04305126783455,28.38061271477155,29.18345901796088,15.896572609290468,2.4847428073234523,0,0,1,sweing_team2,16,0,167070,train,0.9792705109119583,0.9273185169253845,0.8712668778780183,0.8480947314758638,0.9067224814303124,1.0359888734170586,0.9765701518400433,1.0251164952105658,-0.05132811702215975,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,3,0.7,22.52,1134.0,8460,50,0.0,0,0,57.0,0.750037968,0.7498290808086884,0.750037968,1.0977009272768896,0,0,0.050037968000000044,0,1134.0,7.034387929915503,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.0432226489245,3.1144038032714896,4.04305126783455,27.657986773368386,28.440391038484933,15.896572609290468,2.5310834813499112,0,0,1,sweing_team3,17,0,159540,train,0.9792705109119583,0.8738366129098376,0.729710348390962,0.8276687580304326,0.9067224814303124,0.9848245220845123,0.9219635406475313,1.0251164952105658,0.004987026454476854,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,4,0.7,22.52,983.0,10260,63,0.0,0,0,57.0,0.750068049,0.7498591366783626,0.750068049,1.097861158659612,0,0,0.05006804900000006,0,983.0,6.891625897052253,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,4.1588830833596715,9.236105579862208,3.1144038032714896,4.04305126783455,28.661466360094035,27.86319682051853,16.814577522952984,2.5310834813499112,0,0,1,sweing_team4,18,0,224850,train,1.0927397937785401,0.8322933805054775,0.8712668778780183,0.8276687580304326,0.9067224814303124,1.0558742577618325,0.8795466674762692,1.1409121377662224,0.004987026454476854,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,finishing,Tuesday,5,0.7,4.15,,1440,0,0.0,0,0,8.0,1.033570076,0.9995822890559732,0.999,7.780303087908306,0,0,0.333570076,1,0.0,0.0,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.423108334242607,2.0794415416798357,0.0,0.0,0.0,1.9277108433734937,0,1,0,finishing_team5,7,0,158460,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.0418939495153812,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.7282568762586739,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,5,0.7,20.4,1352.0,10260,50,0.0,0,0,57.0,0.700063796,0.6998966583258146,0.700063796,0.8468058055952166,0,0,6.379600000006036e-05,0,1352.0,7.210079628170788,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.236105579862208,3.0155349008501706,4.04305126783455,28.34877589602538,29.150721581863966,15.896572609290468,2.794117647058824,0,0,1,sweing_team5,19,0,168720,train,0.9792705109119583,0.9249622581934643,0.8712668778780183,0.7183787987727416,0.9067224814303124,1.0337347193847848,0.9741643417476143,1.0251164952105658,0.3246372493385295,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,6,0.8,11.41,1047.0,5580,63,0.0,0,0,31.0,0.800261486,0.8000106409824562,0.800261486,1.386360868587213,0,0,0.00026148599999997746,0,1047.0,6.954638864880987,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,4.1588830833596715,8.627123250788433,2.4344901638739844,3.4339872044851463,28.923529926029246,23.882140873816414,14.281551293206844,2.716914986853637,0,0,1,sweing_team6,20,0,108675,train,1.0927397937785401,0.8506299249949013,0.424335547025999,0.07609033318004338,0.21316203446539977,1.0744292411781948,0.5869866592109199,0.8214003404779381,0.2308173173334244,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,7,0.35,22.94,1450.0,10080,30,0.0,0,0,56.0,0.400332792,0.40041605616708437,0.400332792,-0.40373184078487834,0,1,0.050332792000000015,0,1450.0,7.280008252884188,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.4339872044851463,9.218407743053941,3.1328821117012247,4.02535169073515,24.999455188950567,29.30459352931321,13.823006199537154,2.4411508282476024,0,0,1,sweing_team7,21,0,179130,train,0.7304816282848566,0.9453112336873114,0.8582784587067249,0.8480947314758638,0.8865674150869745,0.7965915287467664,0.9854720899481508,0.7635602102433567,-0.10430293035105892,-3.7235235970913716,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,finishing,Tuesday,8,0.8,2.9,,1440,0,0.0,0,0,8.0,0.639867424,0.6397505756925647,0.639867424,0.5742817380685487,1,1,-0.16013257600000008,1,0.0,0.0,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,0.0,7.273092595999522,1.0647107369924282,2.0794415416798357,0.0,0.0,0.0,2.7586206896551726,0,1,0,finishing_team8,10,0,164670,train,-0.9856129740972022,-1.1731446939116332,-0.5693857707660099,-1.4380676486489155,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.28149984809940837,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,8,0.8,25.9,1434.0,10170,50,0.0,0,0,56.5,0.800128721,0.7998779868972431,0.800128721,1.3855319536101698,0,0,0.0001287209999999428,0,1434.0,7.268920128193722,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.227295812625597,3.254242968705492,4.034240638152395,28.580126482257867,29.324572976643033,15.86193074966573,2.1814671814671818,0,0,1,sweing_team8,22,0,174840,train,0.9792705109119583,0.9420846297247173,0.8648014012827553,0.9822473597811097,0.8966895396954262,1.050115120359603,0.9869403404209413,1.020746827537911,-0.4198814611817876,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,finishing,Tuesday,9,0.8,3.94,,1800,0,0.0,0,0,10.0,0.72830303,0.728112300651629,0.72830303,0.9850661844378811,1,0,-0.07169697000000008,1,0.0,0.0,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,0.0,7.496097345175956,1.3711807233098425,2.302585092994046,0.0,0.0,0.0,2.5380710659898478,0,1,0,finishing_team9,11,0,172440,train,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0992948748235933,-1.0752012122964671,-0.973454127137173,-1.168065122270806,-0.980051246628074,0.013478634309133644,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,9,0.8,26.16,399.0,10620,63,0.0,0,0,59.0,0.800117103,0.7998663786031747,0.800117103,1.385459436523326,0,0,0.00011710300000000728,0,399.0,5.991464547107982,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,4.1588830833596715,9.27058845232154,3.264231526588998,4.07753744390572,24.9178005495166,24.43042103466642,16.958001497225133,2.2553516819571864,0,0,1,sweing_team9,23,0,183060,train,1.0927397937785401,0.5703497011381615,0.8965738126511332,0.9932887393999459,0.9459929771454892,0.790810105162914,0.6272786949264397,1.1590034039583281,-0.33009389694785873,0.663747223037126,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,10,0.7,22.52,1108.0,10080,63,0.0,0,0,56.0,0.750057359,0.7498484556090226,0.750057359,1.0978042151509284,0,0,0.05005735900000008,0,1108.0,7.011213987350367,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,4.1588830833596715,9.218407743053941,3.1144038032714896,4.02535169073515,29.158819245806153,28.22260207808673,16.740967051171666,2.4866785079928952,0,0,1,sweing_team10,13,0,180390,train,1.0927397937785401,0.8670930798961902,0.8582784587067249,0.8276687580304326,0.8865674150869745,1.0910885177583933,0.9059586562883998,1.1316270329134215,-0.048975771847696824,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,finishing,Tuesday,11,0.7,4.15,,2700,0,0.0,0,0,15.0,0.362666667,0.36278139827234757,0.362666667,-0.563312326279975,1,1,-0.33733333299999996,1,0.0,0.0,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,0.0,7.901377353792616,1.423108334242607,2.70805020110221,0.0,0.0,0.0,3.614457831325301,0,1,0,finishing_team11,2,0,182940,train,-0.9856129740972022,-1.1731446939116332,-0.10828841284827576,-1.0418939495153812,-0.6134853132140259,-0.973454127137173,-1.168065122270806,-0.980051246628074,1.3215492741882318,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,11,0.7,14.89,1501.0,10260,50,0.0,0,0,57.0,0.700170388,0.7000031612765246,0.700170388,0.8473129141302631,0,0,0.0001703880000000213,0,1501.0,7.31455283232408,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.9318256327243257,9.236105579862208,2.7006898466959175,4.04305126783455,28.759546318048134,29.573112102370672,15.896572609290468,3.828072531900604,0,0,1,sweing_team11,14,0,193200,train,0.9792705109119583,0.9553635806818164,0.8712668778780183,0.3703482017062146,0.9067224814303124,1.062818649237318,1.0052049942340522,1.0251164952105658,1.5811428766625595,-0.3112018481025408,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-20,3,sweing,Tuesday,12,0.5,15.26,1352.0,3720,23,0.0,0,0,34.0,0.500290419,0.5002901763776108,0.500290419,0.0011607056407551765,0,1,0.00029041900000004173,0,1352.0,7.210079628170788,0,,0,16,3,19,3,1.2246467991473532e-16,-1.0,3.1780538303479458,8.221747728346623,2.725235025856311,3.5263605246161616,22.914021179421866,25.42534018012064,11.206963572444185,2.2280471821756227,0,0,1,sweing_team12,15,0,102075,train,0.6025819432328481,0.9249622581934643,0.12683098393743322,0.39748051090269754,0.31835044575563654,0.6489357745993555,0.7003933552864792,0.43357685999237666,-0.3632754778173688,-2.2610999903818723,-0.22888618729874646,-0.028538824941726233,-1.4377147039121636,0.7216984540246772,-0.42776192061769297,-0.2932722105573407,0
2015-01-21,3,finishing,Wednesday,1,0.65,3.94,,2400,0,0.0,0,0,8.0,0.505128205,0.5051239207852966,0.505128205,0.020496400660037162,1,1,-0.14487179500000003,1,0.0,0.0,0,,0,17,3,20,4,-0.8660254037844384,-0.5000000000000004,0.0,7.783640596221253,1.3711807233098425,2.0794415416798357,0.0,0.0,0.0,2.030456852791878,0,1,0,finishing_team1,0,0,174000,train,-0.9856129740972022,-1.1731446939116332,-0.19469526447499352,-1.0992948748235933,-1.329301807783477,-0.973454127137173,-1.168065122270806,-0.980051246628074,-0.6033955879065779,-0.7986763836723731,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.7216984540246772,-0.42776192061769297,-0.20840476003389088,0
2015-01-21,3,sweing,Wednesday,1,0.65,22.94,1595.0,10260,34,0.0,0,0,57.0,0.700029771,0.6998626617510443,0.700029771,0.8466439542320409,0,0,0.050029770999999945,0,1595.0,7.375255778009754,0,,0,17,3,20,4,-0.8660254037844384,-0.5000000000000004,3.5553480614894135,9.236105579862208,3.1328821117012247,4.04305126783455,26.221601333335574,29.818537223886427,14.374454487597884,2.4847428073234523,0,0,1,sweing_team1,12,0,184260,train,0.7911302851503994,0.9730279171280815,0.8712668778780183,0.8480947314758638,0.9067224814303124,0.883123593440725,1.0232408059735616,0.8331189978945567,-0.05132811702215975,-0.7986763836723731,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.7216984540246772,-0.42776192061769297,-0.20840476003389088,0
2015-01-21,3,finishing,Wednesday,2,0.7,3.94,,5100,0,0.0,0,0,17.0,0.912202112,0.9118577493333333,0.912202112,2.336532007079203,0,0,0.21220211200000005,1,0.0,0.0,0,,0,17,3,20,4,-0.8660254037844384,-0.5000000000000004,0.0,8.537191877922927,1.3711807233098425,2.833213344056216,0.0,0.0,0.0,4.314720812182741,0,1,0,finishing_team2,4,0,172170,train,-0.9856129740972022,-1.1731446939116332,0.3583350306871081,-1.0992948748235933,-0.4709580971222859,-0.973454127137173,-1.168065122270806,-0.980051246628074,2.172538412064123,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.7216984540246772,-0.42776192061769297,-0.20840476003389088,0
2015-01-21,3,sweing,Wednesday,2,0.7,22.94,1422.0,10500,60,0.0,0,0,57.0,0.800415742,0.8001647681136174,0.800415742,1.3873244801662608,0,0,0.10041574200000003,0,1422.0,7.260522598089852,0,,0,17,3,20,4,-0.8660254037844384,-0.5000000000000004,4.110873864173311,9.259225769705994,3.1328821117012247,4.04305126783455,29.847092588727282,29.35466509534858,16.620473788453822,2.4847428073234523,0,0,1,sweing_team2,16,0,182670,train,1.0687477527474374,0.9396409790023867,0.8882347548148589,0.8480947314758638,0.9067224814303124,1.1398205893771667,0.9891517513167136,1.1164282092770923,-0.05132811702215975,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.7216984540246772,-0.42776192061769297,-0.20840476003389088,0
2015-01-21,3,sweing,Wednesday,3,0.7,22.52,1139.0,10260,63,0.0,0,0,57.0,0.750068049,0.7498591366783626,0.750068049,1.097861158659612,0,0,0.05006804900000006,0,1139.0,7.038783541388542,0,,0,17,3,20,4,-0.8660254037844384,-0.5000000000000004,4.1588830833596715,9.236105579862208,3.1144038032714896,4.04305126783455,29.273477797711287,28.458162721023907,16.814577522952984,2.5310834813499112,0,0,1,sweing_team3,17,0,169800,train,1.0927397937785401,0.8751157198637055,0.8712668778780183,0.8276687580304326,0.9067224814303124,1.0992067295424375,0.9232695468077307,1.1409121377662224,0.004987026454476854,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.7216984540246772,-0.42776192061769297,-0.20840476003389088,0
