group,wip,uplift
21,1800.0,0.013936349389945007
21,1875.0,0.014805128308797683
21,1950.0,0.015639846371401325
21,2025.0,0.016443073866569777
21,2100.0,0.01721710069304319
21,2175.0,0.017963975715826176
21,2250.0,0.018685539450774703
21,2325.0,0.019383451390250002
21,2400.0,0.020059212990823173
21,2475.0,0.02071418712404239
21,2550.0,0.021349614623855102
21,2625.0,0.02196662843569181
21,2700.0,0.02256626577261684
21,2775.0,0.0231494786061898
21,2850.0,0.02371714275850851
21,2925.0,0.024270065813449655
21,3000.0,0.024808994026481603
22,0.0,-0.14893147559252862
22,75.0,-0.05434433829749806
22,150.0,-0.03934954119870489
22,225.0,-0.030542083334360273
22,300.0,-0.024283020064673505
22,375.0,-0.019423879917783007
22,450.0,-0.015451495438078472
22,525.0,-0.012091624361983508
22,600.0,-0.009180368790798435
22,675.0,-0.006611918904271999
22,750.0,-0.0043139809886939134
22,825.0,-0.0022349643831569427
22,900.0,-0.00033676071998584023
22,975.0,0.0014095797362702611
22,1050.0,0.0030265664617166455
22,1125.0,0.004532047794024344
22,1200.0,0.005940415190618872
22,1275.0,0.007263442054617278
22,1350.0,0.008510882617077609
22,1425.0,0.009690908799706396
22,1500.0,0.01081043496765638
22,1575.0,0.011875363417691825
22,1650.0,0.01289077274113419
22,1725.0,0.013861064306389309
22,1800.0,0.014790077560913453
22,1875.0,0.01568118179303632
22,1950.0,0.016537349895270934
22,2025.0,0.01736121820603438
22,2100.0,0.018155135468389205
22,2175.0,0.018921203197734812
22,2250.0,0.01966130920630159
22,2325.0,0.020377155631001717
22,2400.0,0.02107028251185665
22,2475.0,0.02174208774259752
22,2550.0,0.022393844043312308
22,2625.0,0.023026713473123087
22,2700.0,0.023641759898718293
22,2775.0,0.02423995975480088
22,2850.0,0.024822211369772904
22,2925.0,0.0253893430802742
22,3000.0,0.025942120318558706
23,0.0,-0.13233781937617284
23,75.0,-0.03131769773608899
23,150.0,-0.015303086551022041
23,225.0,-0.005896622942542007
23,300.0,0.0007881267067103015
23,375.0,0.00597774278710822
23,450.0,0.010220293886728099
23,525.0,0.013808673813519162
23,600.0,0.01691792735831313
23,675.0,0.019661060593797852
23,750.0,0.02211528401562518
23,825.0,0.024335697027259212
23,900.0,0.026362999792042957
23,975.0,0.028228110951562774
23,1050.0,0.02995507087831778
23,1125.0,0.03156294179677288
23,1200.0,0.033067093944586984
23,1275.0,0.03448010144810554
23,1350.0,0.035812381935308085
23,1425.0,0.037072663110071014
23,1500.0,0.03826832959179152
23,1575.0,0.039405685099496685
23,1650.0,0.04049015362557831
23,1725.0,0.04152643588077212
23,1800.0,0.04251863243794829
23,1875.0,0.04347034173476594
23,1950.0,0.044384738853713745
23,2025.0,0.04526463943373804
23,2100.0,0.04611255195872635
23,2175.0,0.04693072087065411
23,2250.0,0.04772116237411955
23,2325.0,0.04848569437040212
23,2400.0,0.04922596163948725
23,2475.0,0.04994345714753093
23,2550.0,0.05063954017383637
23,2625.0,0.05131545181055677
23,2700.0,0.05197232827922635
23,2775.0,0.05261121242304026
23,2850.0,0.053233063666789676
23,2925.0,0.05383876668328
23,3000.0,0.05442913896272847
