date,t,team,dept_bin,team_dept_idx,split_code,actual_y,y_pred,pred_var,pred_sd,y_lo80,y_hi80,y_lo95,y_hi95,theta_pred_intercept,theta_filt_intercept,theta_pred_log_incentive,theta_filt_log_incentive,theta_pred_log_wip_imputed,theta_filt_log_wip_imputed,theta_pred_log_workers,theta_filt_log_workers,baseline_group_mean,low_actual,p_low,alarm
2015-01-10,7,2,0,4,0,0.817102273,0.7921475704001394,0.06004159263277356,0.24503386017604498,0.5844864468474277,0.9998086939528511,0.42792314947438714,1.1563719913258916,0.9612809813460346,0.9666260767870082,0.11842952389140071,0.1187101530058903,0.0164305588538207,0.016764583024841927,0.02492459767301419,0.02530308375123306,0.8421513724117647,0,0.4317159628372,0
2015-01-11,8,2,0,4,0,0.820833333,0.7963210932330935,0.05961991467635159,0.2441718957545106,0.5893904666823458,1.003251719783841,0.43337791765060285,1.1592642688155843,0.9666260767870082,0.9721868991545112,0.1187101530058903,0.11909476310092569,0.016764583024841927,0.017222372546767513,0.02530308375123306,0.025821809567612063,0.8421513724117647,0,0.42476940707641603,0
2015-01-12,9,2,0,4,0,0.880530303,0.800276242386929,0.05939328680408843,0.24370737946169876,0.5937392837774387,1.0068132009964192,0.4380235353692252,1.1625289494046327,0.9721868991545112,0.9914731714144722,0.11909476310092569,0.12067418200401887,0.017222372546767513,0.019102306105195657,0.025821809567612063,0.027951980799430794,0.8421513724117647,0,0.418279234739071,0
2015-01-13,10,2,0,4,0,0.805909091,0.8129687443361456,0.0593053728413209,0.24352694479527495,0.6065847003709028,1.0193527883013884,0.45098423989193903,1.1749532487803522,0.9914731714144722,0.989681436920521,0.12067418200401887,0.1205103344479912,0.019102306105195657,0.018907283417775863,0.027951980799430794,0.027730998671402305,0.8421513724117647,0,0.39798354453843654,0
2015-01-14,11,2,0,4,0,0.247316017,0.8118610418924045,0.05931502683887009,0.24354676519894508,0.605460200545394,1.018261883239415,0.44984707590747824,1.1738750078773308,0.989681436920521,0.8391301049971022,0.1205103344479912,0.10568490333440307,0.018907283417775863,0.0012610304737241396,0.027730998671402305,0.007735855650366497,0.8421513724117647,1,0.39974751967922895,0
2015-01-17,13,2,0,4,0,0.980909091,0.725168720521971,0.061134099679809414,0.2472531085341687,0.515626829930943,0.934710611112999,0.35764555366964634,1.0926918873742957,0.8391301049971022,0.9197943226801897,0.10568490333440307,0.11139682335854684,0.0012610304737241396,0.00805975253246096,0.007735855650366497,0.026784996120818694,0.8421513724117647,0,0.5399979609735879,1
2015-01-21,17,2,0,4,0,0.912202112,0.7879303015826056,0.06912649043984374,0.26291917092491324,0.5651117474505813,1.0107488557146298,0.39712071015877,1.1787398930064412,0.9197943226801897,0.9648027748468428,0.11139682335854684,0.11252037954171036,0.00805975253246096,0.009397086769357776,0.026784996120818694,0.04366042382652427,0.8421513724117647,0,0.44264520602613305,0
2015-01-22,18,2,0,4,0,0.649662222,0.8414890310163174,0.07357947451748839,0.2712553677210617,0.6116057226841961,1.0713723393484387,0.43828830944981956,1.2446897525828153,0.9648027748468428,0.9014159008473968,0.11252037954171036,0.11207774160646176,0.009397086769357776,0.00887022850073917,0.04366042382652427,0.016635045488206508,0.8421513724117647,1,0.367952888897975,0
2015-01-24,19,2,0,4,0,0.578314394,0.758431567073095,0.058955544285484454,0.24280762814517268,0.5526571290767706,0.9642060050694194,0.39751627277869184,1.1193468613674982,0.9014159008473968,0.8565136492316089,0.11207774160646176,0.1041034198847038,0.00887022850073917,-0.000621360450789827,0.016635045488206508,0.017727913430309206,0.8421513724117647,1,0.48614939438187255,0
2015-01-25,20,2,0,4,0,0.970075758,0.7310711662900677,0.05901946708206328,0.24293922507916108,0.5251852026166451,0.9369571299634903,0.36996026304168944,1.092182069538446,0.8565136492316089,0.917878854236958,0.1041034198847038,0.11478487430234985,-0.000621360450789827,0.012092444970449088,0.017727913430309206,0.017274409062652714,0.8421513724117647,0,0.5310525330015045,1
2015-01-26,21,2,0,4,0,0.910378788,0.7719857396750754,0.05954314635360875,0.24401464372780735,0.5651883809613634,0.9787830983887875,0.4092763074141169,1.134695171936034,0.917878854236958,0.9565134423815562,0.11478487430234985,0.1199973549378124,0.012092444970449088,0.018296699744196586,0.017274409062652714,0.021029957922614695,0.8421513724117647,0,0.46410384159665796,0
2015-01-27,22,2,0,4,0,0.788,0.7941663800235638,0.05959340822087401,0.24411761145168123,0.5872817582956138,1.0010510017515137,0.43130389397822183,1.1570288660689056,0.9565134423815562,0.9547844762207567,0.1199973549378124,0.11976098166212182,0.018296699744196586,0.01801535193177263,0.021029957922614695,0.020868814415388386,0.8421513724117647,0,0.428214185486498,0
2015-01-28,23,2,0,4,0,0.902222222,0.8028091732282127,0.062272172413815816,0.24954392882579976,0.5913258598669778,1.0142924865894474,0.4318808741481835,1.1737374723082419,0.9547844762207567,0.9842457098631215,0.11976098166212182,0.12216945498149125,0.01801535193177263,0.02088208336622241,0.020868814415388386,0.027605208544682867,0.8421513724117647,0,0.41620067848276066,0
2015-01-29,24,2,0,4,0,0.773333333,0.8096550510031357,0.05946623585940703,0.2438569987911092,0.6029912931095455,1.016318808896726,0.44717994609489287,1.1721301559113786,0.9842457098631215,0.9742952148732519,0.12216945498149125,0.12067511431268227,0.02088208336622241,0.01910341580341421,0.027605208544682867,0.027038725394755006,0.8421513724117647,0,0.40337096894685753,0
2015-01-31,25,2,0,4,0,0.971866667,0.8038731153472545,0.059504085016117994,0.24393459167596135,0.5971435990901608,1.0106026316043482,0.4412826744461291,1.1664635562483798,0.9742952148732519,1.0202416640782248,0.12067511431268227,0.12754561273968676,0.01910341580341421,0.027281157965900835,0.027038725394755006,0.029595391606510788,0.8421513724117647,0,0.412604358537314,0
2015-02-01,26,2,0,4,0,0.912766667,0.8307053067276414,0.05952655834349944,0.24398065157610233,0.6239367556587584,1.0374738577965243,0.46804640124596913,1.1933642122093138,1.0202416640782248,1.0425860721244309,0.12754561273968676,0.13086469966230022,0.027281157965900835,0.03123176465861617,0.029595391606510788,0.03080952608841979,0.8421513724117647,0,0.3704031875999225,0
2015-02-03,28,2,0,4,0,1.001416667,0.868156529638243,0.06442442362724,0.2538196675343343,0.6530496162423265,1.0832634430341594,0.490872666253644,1.245440393022842,1.0425860721244309,1.0795622497828212,0.13086469966230022,0.13253580117133926,0.03123176465861617,0.03322082519235417,0.03080952608841979,0.04185962205852741,0.8421513724117647,0,0.3207818183039625,0
2015-02-04,29,2,0,4,0,0.966759259,0.8929708446066806,0.06183237627486424,0.24866116760536663,0.6822356531039196,1.1037060361094417,0.5233547037487722,1.262586985464589,1.0795622497828212,1.0988909284315607,0.13253580117133926,0.13399557445745847,0.03322082519235417,0.03495834826675703,0.04185962205852741,0.04612510545020754,0.8421513724117647,0,0.28265833212746405,0
2015-02-05,30,2,0,4,0,0.999924242,0.9176312039809876,0.06263867733451807,0.25027720098826034,0.7055264576430325,1.1297359503189428,0.5456129509306733,1.289649457031302,1.0988909284315607,1.119115970525406,0.13399557445745847,0.13511832413662048,0.03495834826675703,0.03629472254684034,0.04612510545020754,0.051460723101723324,0.8421513724117647,0,0.2514983342368929,0
2015-02-07,31,2,0,4,0,1.050666667,0.9417265929318407,0.0625205746251966,0.2500411458644289,0.7298218984242734,1.1536312874394081,0.5700592180855522,1.3133939677781292,1.119115970525406,1.144148886429313,0.13511832413662048,0.13637772599827155,0.03629472254684034,0.03779374970083223,0.051460723101723324,0.058266256793515186,0.8421513724117647,0,0.22160611347823078,0
2015-02-08,32,2,0,4,0,0.875555556,0.941747167177764,0.05970753192327814,0.24435124702623914,0.7346645441373434,1.1488297902181845,0.5785373994065828,1.3049569349489452,1.144148886429313,1.1280569963153584,0.13637772599827155,0.13438549193031157,0.03779374970083223,0.035422454996642636,0.058266256793515186,0.056825641647241236,0.8421513724117647,0,0.2163090490109334,0
2015-02-09,33,2,0,4,0,1.057962963,0.9309854230918249,0.05950203862375764,0.24393039708850892,0.7242594616607565,1.1377113845228932,0.5684012171297597,1.29356962905389,1.1280569963153584,1.1587290405313682,0.13438549193031157,0.13839919396441555,0.035422454996642636,0.040199840611482414,0.056825641647241236,0.05888083698066173,0.8421513724117647,0,0.22905724403803246,0
2015-02-10,34,2,0,4,0,0.966759259,0.951262803774299,0.05934773264304494,0.2436139007590596,0.7448050664300018,1.157720541118596,0.589149045823933,1.3133765617246649,1.1587290405313682,1.162455585471773,0.13839919396441555,0.13890945969958077,0.040199840611482414,0.04080719416244629,0.05888083698066173,0.05905402978520122,0.8421513724117647,0,0.20435813041950884,0
2015-02-11,35,2,0,4,0,0.912037037,0.9537036168250019,0.05923144138572912,0.24337510428498868,0.7474482545486663,1.1599589791013376,0.5919448118898034,1.3154624217602005,1.162455585471773,1.1524694468760668,0.13890945969958077,0.1374906660091303,0.04080719416244629,0.0391184478355913,0.05905402978520122,0.05877630236125337,0.8421513724117647,0,0.20129783776376464,0
2015-02-12,36,2,0,4,0,0.601944444,0.9472097247231125,0.05914318292365085,0.243193714811158,0.7411080862705343,1.1533113631756908,0.5857205416108756,1.3086989078353493,1.1524694468760668,1.0699602576227822,0.1374906660091303,0.12541289864517532,0.0391184478355913,0.024742654223193605,0.05877630236125337,0.057878605347323676,0.8421513724117647,1,0.20870689625465616,0
2015-02-15,38,2,0,4,0,1.108125,0.8403868293635465,0.06319117318549297,0.25137854559507056,0.6273487162725041,1.0534249424545887,0.4667315103119581,1.214042148415135,1.0699602576227822,1.145061569836528,0.12541289864517532,0.14386874949635972,0.024742654223193605,0.046710083697753445,0.057878605347323676,0.03925950996391636,0.8421513724117647,0,0.359586375501067,0
2015-02-17,40,2,0,4,0,0.5814,0.9243798441567455,0.05906021458627951,0.2430230741849002,0.7184228201021405,1.1303368682113504,0.5631443055132384,1.2856153828002526,1.145061569836528,1.0631475987521644,0.14386874949635972,0.1308501921578851,0.046710083697753445,0.031214496824005934,0.03925950996391636,0.04204874507921867,0.8421513724117647,1,0.23651912752645304,0
2015-02-18,41,2,0,4,1,0.919125,0.8610799316667447,0.05957377114062207,0.24407738760610756,0.6542293988151624,1.067930464518327,0.4982772353453656,1.2238826279881239,1.0631475987521644,1.0774375294779492,0.1308501921578851,0.13352799463325443,0.031214496824005934,0.03440180243775402,0.04204874507921867,0.04041591706628207,0.8421513724117647,0,0.32451818838826385,0
2015-02-19,42,2,0,4,1,0.710125,0.8806777420311446,0.058910122335254354,0.2427140752722313,0.6749825881578089,1.0863728959044803,0.5199015070526602,1.241453977009629,1.0774375294779492,1.0380885097827974,0.13352799463325443,0.12752140012295285,0.03440180243775402,0.027252338435726702,0.04041591706628207,0.041645805191281395,0.8421513724117647,1,0.2951497751248331,0
2015-02-22,43,2,0,4,1,0.8300625,0.8685245966977976,0.05900408753630884,0.2429075699444314,0.6626654600957007,1.0743837332998945,0.5074607464285787,1.2295884469670164,1.0380885097827974,1.0299185470434298,0.12752140012295285,0.12663017952903183,0.027252338435726702,0.02619154607773151,0.041645805191281395,0.041024090394603425,0.8421513724117647,0,0.3127957664560711,0
2015-02-23,44,2,0,4,1,0.36871875,0.8198503283567062,0.062262274048160426,0.24952409512542156,0.608383823645924,1.0313168330674884,0.44895151058195415,1.1907491461314583,1.0299185470434298,0.9166760841214228,0.12663017952903183,0.10039403941140176,0.02619154607773151,-0.005036521507227457,0.041024090394603425,0.0696854435368654,0.8421513724117647,1,0.3897639933449459,0
2015-02-24,45,2,0,4,1,0.325,0.7310019987677465,0.06125050931714644,0.2474884023891755,0.5212607015058991,0.940743296029594,0.363129085280301,1.098874912255192,0.9166760841214228,0.8212208512189406,0.10039403941140176,0.07942315003771813,-0.005036521507227457,-0.029997523687499614,0.0696854435368654,0.09155509456172384,0.8421513724117647,1,0.5305940359654011,1
2015-02-25,46,2,0,4,1,0.440375,0.656427447129889,0.06049882460120039,0.24596508817553842,0.44797712712685966,0.8648777671329183,0.29081882575681217,1.022036068502966,0.8212208512189406,0.7730013883593002,0.07942315003771813,0.06938059322911111,-0.029997523687499614,-0.04195086900959718,0.09155509456172384,0.10148124648870141,0.8421513724117647,1,0.6481869575866273,1
2015-02-26,47,2,0,4,1,0.5565625,0.6189342104921673,0.05992532630177714,0.24479649977435777,0.411474244965803,0.8263941760185317,0.2550626079678928,0.9828058130164419,0.7730013883593002,0.759649322595555,0.06938059322911111,0.06674509087784321,-0.04195086900959718,-0.04508782609157311,0.10148124648870141,0.10393075847475687,0.8421513724117647,1,0.7038158169306319,1
2015-02-28,48,2,0,4,1,0.5565625,0.6086036938835931,0.05947907544445022,0.24388332342423544,0.40191762640842843,0.8152897613587579,0.24608945938628207,0.9711179283809042,0.759649322595555,0.7488763077788353,0.06674509087784321,0.06473024384100971,-0.04508782609157311,-0.04748603631447514,0.10393075847475687,0.10567603973024133,0.8421513724117647,1,0.7189652336766275,1
2015-03-01,49,2,0,4,1,0.585,0.600309980517074,0.0591266425329353,0.24315970581684643,0.39423716398308517,0.8063827970510627,0.23887134921939246,0.9617486118147555,0.7488763077788353,0.745791803056511,0.06473024384100971,0.06418375104617921,-0.04748603631447514,-0.048136509816108564,0.10567603973024133,0.10611268698818105,0.8421513724117647,1,0.7309219522927095,1
2015-03-02,50,2,0,4,2,0.92885,0.6249100666836371,0.058369196228787876,0.24159717760931704,0.42016146045644115,0.8296586729108331,0.26579401615564463,0.9840261172116296,0.745791803056511,0.8066262197189041,0.06418375104617921,0.07249981443048811,-0.048136509816108564,-0.03823815631434891,0.10611268698818105,0.10373707400216735,0.8421513724117647,0,0.6976879706935082,1
2015-03-03,51,2,0,4,2,0.567377778,0.7163871808455913,0.05875266273942882,0.24238948562062015,0.5109671099820026,0.92180725170918,0.3560934239940548,1.0766809376971278,0.8066262197189041,0.7769146162362531,0.07249981443048811,0.07024831340766179,-0.03823815631434891,-0.04091804847048121,0.10373707400216735,0.10023257879170147,0.8421513724117647,1,0.5551456280778075,1
2015-03-04,52,2,0,4,2,0.5403125,0.6224404103949708,0.058794528510457175,0.24247583077588822,0.4169471637998998,0.8279336569900417,0.26201830795823783,0.9828625128317037,0.7769146162362531,0.7611166645023137,0.07024831340766179,0.06759143984538199,-0.04091804847048121,-0.044080443045124096,0.10023257879170147,0.1023505301333729,0.8421513724117647,1,0.7005806859019785,1
2015-03-05,53,2,0,4,2,0.950625,0.6101556575825662,0.058554902511963984,0.2419812028070858,0.40508159795075127,0.8152297172143811,0.25046878245434195,0.9698425327107905,0.7611166645023137,0.8253878249525826,0.06759143984538199,0.0778156770239444,-0.044080443045124096,-0.03191084918774695,0.1023505301333729,0.09495911049739494,0.8421513724117647,0,0.7183389331120862,1
2015-03-07,54,2,0,4,2,0.528125,0.6598984102427471,0.05836076281242858,0.24157972351260892,0.45516459600115833,0.8646322244843359,0.3008083039179832,1.018988516567511,0.8253878249525826,0.8008905899956521,0.0778156770239444,0.07413043422078174,-0.03191084918774695,-0.03629727992062804,0.09495911049739494,0.09733536898227577,0.8421513724117647,1,0.6454139982129826,1
2015-03-08,55,2,0,4,2,0.884,0.6657535268654337,0.05801018336291317,0.24085303270441327,0.4616355680390798,0.8698714856917875,0.3077435918223733,1.0237634619084939,0.8008905899956521,0.8420846896440606,0.07413043422078174,0.07860613034144331,-0.03629727992062804,-0.030969997007855455,0.09733536898227577,0.0977047253831106,0.8421513724117647,0,0.6367494963915641,1
2015-03-09,56,2,0,4,2,0.6825,0.9744380855586686,0.17378969937551111,0.41688091749984324,0.6211401386810149,1.3277360324363223,0.3547759267766607,1.5941002443406767,0.8420846896440606,0.8106163333447692,0.07860613034144331,0.02561025680415372,-0.030969997007855455,-0.0030156122673071807,0.0977047253831106,0.10525749047486493,0.8421513724117647,1,0.2951592388286755,0
2015-03-10,57,2,0,4,2,0.741,0.6489933091279305,0.05815735225510622,0.24115835514264528,0.44461659585627855,0.8533700223995825,0.2905295352228419,1.0074570830330192,0.8106163333447692,0.827193129692849,0.02561025680415372,0.024063370415956128,-0.0030156122673071807,0.0021347529425104596,0.10525749047486493,0.10462116090190661,0.8421513724117647,1,0.662333352276125,1
2015-03-11,58,2,0,4,2,0.819270833,0.661898487203747,0.05802026562477327,0.24087396211457407,0.4577627911355844,0.8660341832719096,0.3038574421651511,1.019939532242343,0.827193129692849,0.8552389958575901,0.024063370415956128,0.02162346343886616,0.0021347529425104596,0.010342164729291291,0.10462116090190661,0.10392024559954963,0.8421513724117647,0,0.6427270667258451,1
2015-01-03,1,3,0,5,0,0.945277778,0.6275140606181528,0.14690977368357738,0.3832881079339371,0.30268532437423146,0.9523427968620742,0.05778508903982671,1.197243032196479,0.85509635225,0.9752622160445373,0.13242990040885458,0.11100410524110706,0.033094774784278046,0.007592312281789089,0.04380698488118558,0.014909893428251435,0.85509635225,0,0.6253514149305884,1
2015-01-04,2,3,0,5,0,0.991388889,0.8371285005849163,0.08519598564371814,0.29188351382652317,0.5897632654938074,1.0844937356760251,0.4032655898636804,1.2709914113061522,0.9752622160445373,1.0148417728125905,0.11100410524110706,0.10521984632472203,0.007592312281789089,0.0007074874729601048,0.014909893428251435,0.007108630623973457,0.85509635225,0,0.38265912564324567,0
2015-01-05,3,3,0,5,0,0.875390625,0.9008562264282056,0.07217372757796045,0.2686516844874799,0.6731794857323795,1.1285329671240316,0.5015256843436132,1.300186768512798,1.0148417728125905,1.009429645534861,0.10521984632472203,0.10579750082607632,0.0007074874729601048,0.0013950517918030856,0.007108630623973457,0.007887716525950213,0.85509635225,0,0.2872178304008421,0
2015-01-06,4,3,0,5,0,0.899166667,0.8950367761153826,0.06659633757304292,0.25806266210562684,0.6763340126631937,1.1137395395675713,0.5114460201257787,1.2786275321049865,1.009429645534861,1.0103590332027506,0.10579750082607632,0.10572634592412014,0.0013950517918030856,0.0013103583087935322,0.007887716525950213,0.007952518239887291,0.85509635225,0,0.28705066993879813,0
2015-01-07,5,3,0,5,0,0.83,0.8997377819157273,0.06671647901589017,0.2582953329347826,0.6808378347528231,1.1186377290786316,0.5158011782218319,1.2836743856096227,1.0103590332027506,0.9922247487722196,0.10572634592412014,0.1068474890180135,0.0013103583087935322,0.002644820320032178,0.007952518239887291,0.0025223669645068527,0.85509635225,0,0.281053278666778,0
2015-01-08,6,3,0,5,0,0.712626263,0.8816233503865826,0.06240136727795997,0.24980265666713788,0.6699207705362673,1.0933259302368978,0.5103104718116174,1.2529362289615478,0.9922247487722196,0.9549513302958091,0.1068474890180135,0.10740024730957226,0.002644820320032178,0.0033027514489845002,0.0025223669645068527,-0.0032457661634284754,0.85509635225,1,0.2991282773253431,0
2015-01-10,7,3,0,5,0,0.930340376,0.8480376287748906,0.0612157975749229,0.24741826443276757,0.6383557719790298,1.0577194855707515,0.48026897008937025,1.215806287460411,0.9549513302958091,0.9730515064964811,0.10740024730957226,0.1076657421664865,0.0033027514489845002,0.003618761780458737,-0.0032457661634284754,-0.0004927453064212219,0.85509635225,0,0.34596307488780265,0
2015-01-11,8,3,0,5,0,0.93532197,0.863344430196715,0.060346225400052515,0.24565468731545204,0.6551571684963666,1.0715316918970634,0.49819719637815246,1.2284916640152777,0.9730515064964811,0.9854246019773213,0.1076657421664865,0.10888921630978693,0.003618761780458737,0.005075025280506202,-0.0004927453064212219,-0.002660479175610352,0.85509635225,0,0.32225676386322955,0
2015-01-12,9,3,0,5,0,0.905454545,0.875008789098731,0.059549739783600106,0.24402815367002248,0.6681999809886885,1.0818175972087736,0.5122792753238278,1.2377383028736344,0.9854246019773213,0.9920325294517326,0.10888921630978693,0.10939392576660203,0.005075025280506202,0.005675765364890751,-0.002660479175610352,-0.002173810080608436,0.85509635225,0,0.30423033112191017,0
2015-01-13,10,3,0,5,0,0.901262626,0.8801520540925782,0.05911721934308709,0.2431403284999983,0.6740956594334487,1.0862084487517076,0.5187422257203497,1.241561882464807,0.9920325294517326,0.9965235509788405,0.10939392576660203,0.10988024408772477,0.005675765364890751,0.006254615048256305,-0.002173810080608436,-0.0021094721821110995,0.85509635225,0,0.2962225834239011,0
2015-01-14,11,3,0,5,0,0.820833333,0.8840114722959086,0.05932404740942676,0.24356528367036787,0.677594936927756,1.0904280076640611,0.5219699799947192,1.246052964597098,0.9965235509788405,0.9847552808614167,0.10988024408772477,0.1078883925220135,0.006254615048256305,0.003883775624684236,-0.0021094721821110995,-0.0001477164319247555,0.85509635225,0,0.2910884927182017,0
2015-01-22,18,3,0,5,0,0.460578704,0.8739050817158269,0.06817097071274147,0.26109571178543217,0.6526318714533603,1.0951782919782935,0.4858059252852698,1.262004238146384,0.9847552808614167,0.847627307938362,0.1078883925220135,0.10299377312733884,0.003883775624684236,-0.0019421387275889734,-0.0001477164319247555,-0.05365379396376703,0.85509635225,1,0.31755099288905997,0
2015-01-24,19,3,0,5,0,0.895454545,0.8197158039464222,0.05885950478284448,0.2426097788277391,0.6141090391505398,1.0253225687423044,0.4590945977956782,1.1803370100971662,0.847627307938362,0.8644695136403262,0.10299377312733884,0.10579753491802432,-0.0019421387275889734,0.0013950923703962056,-0.05365379396376703,-0.05458393087841995,0.85509635225,0,0.3869191981173967,0
2015-01-25,20,3,0,5,0,0.961784512,0.8237949888826126,0.058871665617338816,0.24263484007318242,0.6181669852000611,1.0294229925651641,0.4631365310736581,1.184453446691567,0.8644695136403262,0.8991341513787032,0.10579753491802432,0.11081438263219205,0.0013950923703962056,0.0073664913177665485,-0.05458393087841995,-0.052977207398706136,0.85509635225,0,0.38051057194591276,0
2015-01-26,21,3,0,5,0,1.059621212,0.8382332555568294,0.0593046504127442,0.24352546152865454,0.6318504686293394,1.0446160424843194,0.47625095587699906,1.2002155552366598,0.8991341513787032,0.9598961490116992,0.11081438263219205,0.11871054410691613,0.0073664913177665485,0.016765048540318343,-0.052977207398706136,-0.046263365495717905,0.85509635225,0,0.3585578219641418,0
2015-01-27,22,3,0,5,0,0.861875,0.8633631128327096,0.060493937760506114,0.24595515396207113,0.6549212118699254,1.071805013795494,0.49776925792147964,1.2289569677439396,0.9598961490116992,0.9594512319329229,0.11871054410691613,0.118662281947777,0.016765048540318343,0.01670760358230869,-0.046263365495717905,-0.04634613971949761,0.85509635225,0,0.3224317010478188,0
2015-01-29,24,3,0,5,0,0.4925,0.884503718131563,0.05902212202637369,0.24294468923270104,0.6786131237011399,1.0903943125619862,0.5233846928295326,1.2456227434335934,0.9594512319329229,0.8593708298058472,0.118662281947777,0.10111962580519801,0.01670760358230869,-0.004172878423961322,-0.04634613971949761,-0.04512189899803142,0.85509635225,1,0.289912875677493,0
2015-01-31,25,3,0,5,0,0.971866667,0.824582026766505,0.05910633366572868,0.24311794188362298,0.6185446043012826,1.0306194492317275,0.4632054744173532,1.1859585791156568,0.8593708298058472,0.8983151335335957,0.10111962580519801,0.10771500475084066,-0.004172878423961322,0.003677397513715309,-0.04512189899803142,-0.04471371100743022,0.85509635225,0,0.37950807043091744,0
2015-02-16,39,3,0,5,0,0.864583333,0.8472737248404913,0.05921473317625915,0.2433407758191363,0.6410474552282619,1.0534999944527208,0.48556594659028796,1.2089815030906947,0.8983151335335957,0.9030281886424669,0.10771500475084066,0.10848514762130444,0.003677397513715309,0.004594074795552061,-0.04471371100743022,-0.04457457552495498,0.85509635225,0,0.34467297967681765,0
2015-02-17,40,3,0,5,0,0.7866,0.8180601526075333,0.06410475005884414,0.25318915865187464,0.603487582436049,1.0326327227790175,0.4417134932992911,1.1944068119157754,0.9030281886424669,0.8924054078817609,0.10848514762130444,0.10767887664953425,0.004594074795552061,0.003634395350125143,-0.04457457552495498,-0.047476350674091984,0.85509635225,0,0.39403737909433667,0
2015-02-18,41,3,0,5,1,0.2565,0.845122437177224,0.059315521607591175,0.24354778095394583,0.6387207349988796,1.0515241393555685,0.48310696134881453,1.2071379130056334,0.8924054078817609,0.7341341423920142,0.10767887664953425,0.08063731372406918,0.003634395350125143,-0.02855234213691439,-0.047476350674091984,-0.048541352032266935,0.85509635225,1,0.3480575819114651,0
2015-02-19,42,3,0,5,1,0.81640625,0.7302667814783871,0.061155964979519334,0.2472973210116101,0.5206874217280604,0.9398461412287138,0.36267789610054024,1.0978556668562338,0.7341341423920142,0.7606487622617947,0.08063731372406918,0.08338787298695749,-0.02855234213691439,-0.025278436365226885,-0.048541352032266935,-0.04364332935013342,0.85509635225,0,0.5318000565736414,1
2015-02-22,43,3,0,5,1,0.8721,0.734890397831798,0.06284872985026205,0.2506964895052622,0.5224303131562318,0.9473504825073642,0.36224890390695275,1.1075318917566432,0.7606487622617947,0.8029947258339544,0.08338787298695749,0.08670977285640034,-0.025278436365226885,-0.02132448150874557,-0.04364332935013342,-0.033239975970261085,0.85509635225,0,0.52402990063814,1
2015-02-23,44,3,0,5,1,0.87115,0.7560402604248381,0.0638804352465554,0.252745791748459,0.5418434345249545,0.9702370863247216,0.38035263270324343,1.1317278881464328,0.8029947258339544,0.8369274270142872,0.08670977285640034,0.08883316448110791,-0.02132448150874557,-0.018797074014030093,-0.033239975970261085,-0.023722373822442466,0.85509635225,0,0.49046676152420965,0
2015-02-24,45,3,0,5,1,0.811388889,0.7920051924615096,0.059831794587246426,0.24460538544203483,0.5847071923751407,0.9993031925478785,0.42841766703160444,1.1555927178914147,0.8369274270142872,0.8421870314990361,0.08883316448110791,0.0895186325989537,-0.018797074014030093,-0.017981182476042808,-0.023722373822442466,-0.02321333543825043,0.85509635225,0,0.4318263307143475,0
2015-02-25,46,3,0,5,1,0.900833333,0.7816873570326426,0.06334815751315845,0.2516905987778615,0.5683847853296353,0.9949899287356498,0.40756819437299774,1.1558065196922875,0.8421870314990361,0.874216817485118,0.0895186325989537,0.09134365153336552,-0.017981182476042808,-0.01580891878282734,-0.02321333543825043,-0.014198522440272985,0.85509635225,0,0.44990631086524646,0
2015-02-26,47,3,0,5,1,0.921703704,0.8114440636054203,0.060131939886821695,0.245218147547896,0.6036267603203742,1.0192613668904664,0.4469457133490517,1.1759424138617889,0.874216817485118,0.9027311016839918,0.09134365153336552,0.09455333149834456,-0.01580891878282734,-0.011988535814026948,-0.014198522440272985,-0.01046460101021623,0.85509635225,0,0.4010736796139499,0
2015-02-28,48,3,0,5,1,0.921703704,0.8300222776215174,0.05987764843819532,0.24469909774699888,0.6226448582968213,1.0373996969462134,0.46629545589197174,1.1937490993510629,0.9027311016839918,0.925943732921551,0.09455333149834456,0.09727646367701587,-0.011988535814026948,-0.008747275653917481,-0.01046460101021623,-0.007853149677836067,0.85509635225,0,0.3718251757616406,0
2015-03-01,49,3,0,5,1,0.936355556,0.8405782761819177,0.06314674860460599,0.2512901681415451,0.627615061153056,1.0535414912107794,0.4670543235741754,1.2141022287896601,0.925943732921551,0.9481088880381141,0.09727646367701587,0.09811815008782036,-0.008747275653917481,-0.00774544230480063,-0.007853149677836067,-0.0009310977223509287,0.85509635225,0,0.35925422705620336,0
2015-03-02,50,3,0,5,2,0.86037037,0.8605617747360469,0.0614090595158952,0.24780851380833388,0.6505491896737431,1.0705743597983506,0.49221303967769314,1.2289105097944006,0.9481088880381141,0.9480660955211183,0.09811815008782036,0.09811545409512451,-0.00774544230480063,-0.007748651261672224,-0.0009310977223509287,-0.0009414462960367404,0.85509635225,0,0.3277415248117027,0
2015-03-03,51,3,0,5,2,0.902962963,0.8610300835939259,0.05919846510097205,0.2433073469934109,0.6548321442194203,1.0672280229684314,0.49937199478126926,1.2226881724065826,0.9480660955211183,0.9583448043869585,0.09811545409512451,0.09970490575670132,-0.007748651261672224,-0.005856776020565693,-0.0009414462960367404,-0.0009789314052205257,0.85509635225,0,0.32407392105620725,0
